t              pw-in-box.fdtd_after_Ex_3_3_5.dat       incid
5.77749960463941186e-09   -7.36023303776541349e-01   0.00000000000000000e+00
5.79290627025178358e-09   -7.35992083855949941e-01   0.00000000000000000e+00
5.80831293586415530e-09   -7.35993208356087170e-01   0.00000000000000000e+00
5.82371960147652701e-09   -7.36026703180981179e-01   0.00000000000000000e+00
5.83912626708889873e-09   -7.36071767618744821e-01   0.00000000000000000e+00
5.85453293270127045e-09   -7.36099676688287352e-01   0.00000000000000000e+00
5.86993959831364216e-09   -7.36092082512577961e-01   0.00000000000000000e+00
5.88534626392601388e-09   -7.36053059936470522e-01   0.00000000000000000e+00
5.90075292953838559e-09   -7.36006998488699549e-01   0.00000000000000000e+00
5.91615959515075731e-09   -7.35983371762516603e-01   0.00000000000000000e+00
5.93156626076312985e-09   -7.35997886734597095e-01   0.00000000000000000e+00
5.94697292637550157e-09   -7.36042063934304047e-01   0.00000000000000000e+00
5.96237959198787329e-09   -7.36088147392829129e-01   0.00000000000000000e+00
5.97778625760024500e-09   -7.36106531783730866e-01   0.00000000000000000e+00
5.99319292321261672e-09   -7.36084772345060534e-01   0.00000000000000000e+00
6.00859958882498844e-09   -7.36035977039005584e-01   0.00000000000000000e+00
6.02400625443736015e-09   -7.35990940792319304e-01   0.00000000000000000e+00
6.03941292004973187e-09   -7.35978721167569572e-01   0.00000000000000000e+00
6.05481958566210359e-09   -7.36007900810107918e-01   0.00000000000000000e+00
6.07022625127447530e-09   -7.36060612830702010e-01   0.00000000000000000e+00
6.08563291688684702e-09   -7.36103457305344211e-01   0.00000000000000000e+00
6.10103958249921874e-09   -7.36108654727201550e-01   0.00000000000000000e+00
6.11644624811159045e-09   -7.36072045431260480e-01   0.00000000000000000e+00
6.13185291372396217e-09   -7.36016280130859291e-01   0.00000000000000000e+00
6.14725957933633388e-09   -7.35976824695679599e-01   0.00000000000000000e+00
6.16266624494870560e-09   -7.35979413759095258e-01   0.00000000000000000e+00
6.17807291056107732e-09   -7.36023280339938579e-01   0.00000000000000000e+00
6.19347957617344986e-09   -7.36081080886882178e-01   0.00000000000000000e+00
6.20888624178582158e-09   -7.36115923377975601e-01   0.00000000000000000e+00
6.22429290739819329e-09   -7.36104904869146259e-01   0.00000000000000000e+00
6.23969957301056501e-09   -7.36054147221807065e-01   0.00000000000000000e+00
6.25510623862293673e-09   -7.35995471813901792e-01   0.00000000000000000e+00
6.27051290423530844e-09   -7.35966463727132592e-01   0.00000000000000000e+00
6.28591956984768016e-09   -7.35986405922320563e-01   0.00000000000000000e+00
6.30132623546005188e-09   -7.36043486663853441e-01   0.00000000000000000e+00
6.31673290107242359e-09   -7.36101751311069696e-01   0.00000000000000000e+00
6.33213956668479531e-09   -7.36123737522752397e-01   0.00000000000000000e+00
6.34754623229716703e-09   -7.36094551925840057e-01   0.00000000000000000e+00
6.36295289790953874e-09   -7.36031921028978964e-01   0.00000000000000000e+00
6.37835956352191046e-09   -7.35975456077836321e-01   0.00000000000000000e+00
6.39376622913428217e-09   -7.35961611875438959e-01   0.00000000000000000e+00
6.40917289474665389e-09   -7.36000162688292492e-01   0.00000000000000000e+00
6.42457956035902561e-09   -7.36067367789829508e-01   0.00000000000000000e+00
6.43998622597139732e-09   -7.36120567319976771e-01   0.00000000000000000e+00
6.45539289158376987e-09   -7.36125251100045008e-01   0.00000000000000000e+00
6.47079955719614158e-09   -7.36077431264689275e-01   0.00000000000000000e+00
6.48620622280851330e-09   -7.36006823430078949e-01   0.00000000000000000e+00
6.50161288842088502e-09   -7.35958401058534273e-01   0.00000000000000000e+00
6.51701955403325673e-09   -7.35963759823865638e-01   0.00000000000000000e+00
6.53242621964562845e-09   -7.36020518455366202e-01   0.00000000000000000e+00
6.54783288525800017e-09   -7.36093175300021385e-01   0.00000000000000000e+00
6.56323955087037188e-09   -7.36135297297235258e-01   0.00000000000000000e+00
6.57864621648274360e-09   -7.36119183982092085e-01   0.00000000000000000e+00
6.59405288209511532e-09   -7.36054061996703424e-01   0.00000000000000000e+00
6.60945954770748703e-09   -7.35980872967839872e-01   0.00000000000000000e+00
6.62486621331985875e-09   -7.35946548383861310e-01   0.00000000000000000e+00
6.64027287893223047e-09   -7.35973926020395908e-01   0.00000000000000000e+00
6.65567954454460218e-09   -7.36046585045446178e-01   0.00000000000000000e+00
6.67108621015697390e-09   -7.36118651302653748e-01   0.00000000000000000e+00
6.68649287576934561e-09   -7.36143747614634969e-01   0.00000000000000000e+00
6.70189954138171733e-09   -7.36104827517139459e-01   0.00000000000000000e+00
6.71730620699408987e-09   -7.36025708184433802e-01   0.00000000000000000e+00
6.73271287260646159e-09   -7.35956527207768052e-01   0.00000000000000000e+00
6.74811953821883331e-09   -7.35941982389300975e-01   0.00000000000000000e+00
6.76352620383120502e-09   -7.35992465771430515e-01   0.00000000000000000e+00
6.77893286944357674e-09   -7.36076725284895206e-01   0.00000000000000000e+00
6.79433953505594846e-09   -7.36141186709828199e-01   0.00000000000000000e+00
6.80974620066832017e-09   -7.36144006360636594e-01   0.00000000000000000e+00
6.82515286628069189e-09   -7.36082217182669307e-01   0.00000000000000000e+00
6.84055953189306361e-09   -7.35994367106775238e-01   0.00000000000000000e+00
6.85596619750543532e-09   -7.35936490824766865e-01   0.00000000000000000e+00
6.87137286311780704e-09   -7.35946379191630973e-01   0.00000000000000000e+00
6.88677952873017876e-09   -7.36018922969531086e-01   0.00000000000000000e+00
6.90218619434255047e-09   -7.36108605428455243e-01   0.00000000000000000e+00
6.91759285995492219e-09   -7.36158044020161606e-01   0.00000000000000000e+00
6.93299952556729390e-09   -7.36134695105410852e-01   0.00000000000000000e+00
6.94840619117966562e-09   -7.36052250595515378e-01   0.00000000000000000e+00
6.96381285679203734e-09   -7.35962674571455144e-01   0.00000000000000000e+00
6.97921952240440988e-09   -7.35923465777580610e-01   0.00000000000000000e+00
6.99462618801678160e-09   -7.35960760917444445e-01   0.00000000000000000e+00
7.01003285362915331e-09   -7.36051947796125816e-01   0.00000000000000000e+00
7.02543951924152503e-09   -7.36139332616506104e-01   0.00000000000000000e+00
7.04084618485389675e-09   -7.36166629338355416e-01   0.00000000000000000e+00
7.05625285046626846e-09   -7.36115201535217145e-01   0.00000000000000000e+00
7.07165951607864018e-09   -7.36016729259140190e-01   0.00000000000000000e+00
7.08706618169101190e-09   -7.35933725336037847e-01   0.00000000000000000e+00
7.10247284730338361e-09   -7.35919862897607358e-01   0.00000000000000000e+00
7.11787951291575533e-09   -7.35985283479599905e-01   0.00000000000000000e+00
7.13328617852812705e-09   -7.36089299570896083e-01   0.00000000000000000e+00
7.14869284414049876e-09   -7.36165674715709484e-01   0.00000000000000000e+00
7.16409950975287048e-09   -7.36164790522810586e-01   0.00000000000000000e+00
7.17950617536524219e-09   -7.36085864057396067e-01   0.00000000000000000e+00
7.19491284097761391e-09   -7.35978308027047778e-01   0.00000000000000000e+00
7.21031950658998563e-09   -7.35910816104676346e-01   0.00000000000000000e+00
7.22572617220235734e-09   -7.35927501381564597e-01   0.00000000000000000e+00
7.24113283781472989e-09   -7.36019086526124355e-01   0.00000000000000000e+00
7.25653950342710160e-09   -7.36127946961479873e-01   0.00000000000000000e+00
7.27194616903947332e-09   -7.36184350153546996e-01   0.00000000000000000e+00
7.28735283465184504e-09   -7.36151112114236450e-01   0.00000000000000000e+00
7.30275950026421675e-09   -7.36048080845940533e-01   0.00000000000000000e+00
7.31816616587658847e-09   -7.35940344465018326e-01   0.00000000000000000e+00
7.33357283148896019e-09   -7.35897128383977361e-01   0.00000000000000000e+00
7.34897949710133190e-09   -7.35947327756410918e-01   0.00000000000000000e+00
7.36438616271370362e-09   -7.36060231157520173e-01   0.00000000000000000e+00
7.37979282832607534e-09   -7.36164268473900707e-01   0.00000000000000000e+00
7.39519949393844705e-09   -7.36192365737930121e-01   0.00000000000000000e+00
7.41060615955081877e-09   -7.36125173993183668e-01   0.00000000000000000e+00
7.42601282516319049e-09   -7.36004320501904785e-01   0.00000000000000000e+00
7.44141949077556220e-09   -7.35906650481667701e-01   0.00000000000000000e+00
7.45682615638793392e-09   -7.35895377620586433e-01   0.00000000000000000e+00
7.47223282200030646e-09   -7.35979188028282771e-01   0.00000000000000000e+00
7.48763948761267735e-09   -7.36105744659466321e-01   0.00000000000000000e+00
7.50304615322504989e-09   -7.36194345296394603e-01   0.00000000000000000e+00
7.51845281883742078e-09   -7.36187372079849855e-01   0.00000000000000000e+00
7.53385948444979333e-09   -7.36087740286928471e-01   0.00000000000000000e+00
7.54926615006216422e-09   -7.35958019416939391e-01   0.00000000000000000e+00
7.56467281567453676e-09   -7.35881159840605426e-01   0.00000000000000000e+00
7.58007948128690765e-09   -7.35907462369654430e-01   0.00000000000000000e+00
7.59548614689928019e-09   -7.36021685324369956e-01   0.00000000000000000e+00
7.61089281251165108e-09   -7.36151782146963640e-01   0.00000000000000000e+00
7.62629947812402363e-09   -7.36214327220360842e-01   0.00000000000000000e+00
7.64170614373639617e-09   -7.36168000223995089e-01   0.00000000000000000e+00
7.65711280934876706e-09   -7.36040848348606280e-01   0.00000000000000000e+00
7.67251947496113960e-09   -7.35913361540255662e-01   0.00000000000000000e+00
7.68792614057351049e-09   -7.35867536311548220e-01   0.00000000000000000e+00
7.70333280618588304e-09   -7.35934151698051542e-01   0.00000000000000000e+00
7.71873947179825392e-09   -7.36072150114892687e-01   0.00000000000000000e+00
7.73414613741062647e-09   -7.36193903364255609e-01   0.00000000000000000e+00
7.74955280302299736e-09   -7.36220841744838927e-01   0.00000000000000000e+00
7.76495946863536990e-09   -7.36134140410752980e-01   0.00000000000000000e+00
7.78036613424774079e-09   -7.35987774739492284e-01   0.00000000000000000e+00
7.79577279986011333e-09   -7.35874948677963103e-01   0.00000000000000000e+00
7.81117946547248422e-09   -7.35868756983277472e-01   0.00000000000000000e+00
7.82658613108485677e-09   -7.35974849757438876e-01   0.00000000000000000e+00
7.84199279669722766e-09   -7.36126741195714085e-01   0.00000000000000000e+00
7.85739946230960020e-09   -7.36227449978045678e-01   0.00000000000000000e+00
7.87280612792197109e-09   -7.36211407875907553e-01   0.00000000000000000e+00
7.88821279353434363e-09   -7.36087125244076379e-01   0.00000000000000000e+00
7.90361945914671618e-09   -7.35932865707769612e-01   0.00000000000000000e+00
7.91902612475908707e-09   -7.35847382510106618e-01   0.00000000000000000e+00
7.93443279037145961e-09   -7.35886712382314290e-01   0.00000000000000000e+00
7.94983945598383050e-09   -7.36027472947750616e-01   0.00000000000000000e+00
7.96524612159620304e-09   -7.36180683590668461e-01   0.00000000000000000e+00
7.98065278720857393e-09   -7.36247995846423642e-01   0.00000000000000000e+00
7.99605945282094647e-09   -7.36184810764744180e-01   0.00000000000000000e+00
8.01146611843331736e-09   -7.36029785243494050e-01   0.00000000000000000e+00
8.02687278404568991e-09   -7.35881232889961323e-01   0.00000000000000000e+00
8.04227944965806080e-09   -7.35834791800769272e-01   0.00000000000000000e+00
8.05768611527043334e-09   -7.35921868409970092e-01   0.00000000000000000e+00
8.07309278088280423e-09   -7.36088467232030252e-01   0.00000000000000000e+00
8.08849944649517677e-09   -7.36228635382549346e-01   0.00000000000000000e+00
8.10390611210754766e-09   -7.36251831388089917e-01   0.00000000000000000e+00
8.11931277771992021e-09   -7.36141392161227315e-01   0.00000000000000000e+00
8.13471944333229110e-09   -7.35966354679254420e-01   0.00000000000000000e+00
8.15012610894466364e-09   -7.35838329693711546e-01   0.00000000000000000e+00
8.16553277455703618e-09   -7.35840348341106454e-01   0.00000000000000000e+00
8.18093944016940707e-09   -7.35973033921847208e-01   0.00000000000000000e+00
8.19634610578177962e-09   -7.36152981338016654e-01   0.00000000000000000e+00
8.21175277139415051e-09   -7.36265160535657048e-01   0.00000000000000000e+00
8.22715943700652305e-09   -7.36236434750420887e-01   0.00000000000000000e+00
8.24256610261889394e-09   -7.36083215301266525e-01   0.00000000000000000e+00
8.25797276823126648e-09   -7.35902219102963384e-01   0.00000000000000000e+00
8.27337943384363737e-09   -7.35809438585651954e-01   0.00000000000000000e+00
8.28878609945600991e-09   -7.35865821634369199e-01   0.00000000000000000e+00
8.30419276506838080e-09   -7.36037271645088365e-01   0.00000000000000000e+00
8.31959943068075335e-09   -7.36215196655622517e-01   0.00000000000000000e+00
8.33500609629312424e-09   -7.36285270598741604e-01   0.00000000000000000e+00
8.35041276190549678e-09   -7.36200878243321144e-01   0.00000000000000000e+00
8.36581942751786767e-09   -7.36014071430367123e-01   0.00000000000000000e+00
8.38122609313024021e-09   -7.35843511997836042e-01   0.00000000000000000e+00
8.39663275874261110e-09   -7.35799112676948530e-01   0.00000000000000000e+00
8.41203942435498365e-09   -7.35911224092251404e-01   0.00000000000000000e+00
8.42744608996735619e-09   -7.36109979189006447e-01   0.00000000000000000e+00
8.44285275557972708e-09   -7.36268797915433981e-01   0.00000000000000000e+00
8.45825942119209962e-09   -7.36284986421566701e-01   0.00000000000000000e+00
8.47366608680447051e-09   -7.36146119395989285e-01   0.00000000000000000e+00
8.48907275241684306e-09   -7.35939308292178018e-01   0.00000000000000000e+00
8.50447941802921394e-09   -7.35796584997079339e-01   0.00000000000000000e+00
8.51988608364158649e-09   -7.35810624950378633e-01   0.00000000000000000e+00
8.53529274925395738e-09   -7.35974594854582054e-01   0.00000000000000000e+00
8.55069941486632992e-09   -7.36185151828798956e-01   0.00000000000000000e+00
8.56610608047870081e-09   -7.36307551849826769e-01   0.00000000000000000e+00
8.58151274609107335e-09   -7.36261863233379721e-01   0.00000000000000000e+00
8.59691941170344424e-09   -7.36075132465112247e-01   0.00000000000000000e+00
8.61232607731581679e-09   -7.35865477634236820e-01   0.00000000000000000e+00
8.62773274292818768e-09   -7.35767392402064568e-01   0.00000000000000000e+00
8.64313940854056022e-09   -7.35845483770232178e-01   0.00000000000000000e+00
8.65854607415293111e-09   -7.36051961085742557e-01   0.00000000000000000e+00
8.67395273976530365e-09   -7.36255820732516719e-01   0.00000000000000000e+00
8.68935940537767620e-09   -7.36325945821604821e-01   0.00000000000000000e+00
8.70476607099004709e-09   -7.36215419891856904e-01   0.00000000000000000e+00
8.72017273660241963e-09   -7.35992848166150071e-01   0.00000000000000000e+00
8.73557940221479052e-09   -7.35799817665013456e-01   0.00000000000000000e+00
8.75098606782716306e-09   -7.35760844421731841e-01   0.00000000000000000e+00
8.76639273343953395e-09   -7.35903072888929310e-01   0.00000000000000000e+00
8.78179939905190649e-09   -7.36137501153863560e-01   0.00000000000000000e+00
8.79720606466427738e-09   -7.36314641005153314e-01   0.00000000000000000e+00
8.81261273027664993e-09   -7.36319826684338596e-01   0.00000000000000000e+00
8.82801939588902082e-09   -7.36147416645350661e-01   0.00000000000000000e+00
8.84342606150139336e-09   -7.35905886094106565e-01   0.00000000000000000e+00
8.85883272711376425e-09   -7.35749605615498292e-01   0.00000000000000000e+00
8.87423939272613679e-09   -7.35780192895406637e-01   0.00000000000000000e+00
8.88964605833850768e-09   -7.35980467459624754e-01   0.00000000000000000e+00
8.90505272395088023e-09   -7.36223915485656577e-01   0.00000000000000000e+00
8.92045938956325112e-09   -7.36354585294652475e-01   0.00000000000000000e+00
8.93586605517562366e-09   -7.36286973544884371e-01   0.00000000000000000e+00
8.95127272078799620e-09   -7.36061935608227080e-01   0.00000000000000000e+00
8.96667938640036709e-09   -7.35822084435975965e-01   0.00000000000000000e+00
8.98208605201273964e-09   -7.35721433075690379e-01   0.00000000000000000e+00
8.99749271762511053e-09   -7.35826516796447616e-01   0.00000000000000000e+00
9.01289938323748307e-09   -7.36072464657970493e-01   0.00000000000000000e+00
9.02830604884985396e-09   -7.36302989687264930e-01   0.00000000000000000e+00
9.04371271446222650e-09   -7.36369682817181626e-01   0.00000000000000000e+00
9.05911938007459739e-09   -7.36227537866956161e-01   0.00000000000000000e+00
9.07452604568696993e-09   -7.35965233915090167e-01   0.00000000000000000e+00
9.08993271129934082e-09   -7.35749853340038951e-01   0.00000000000000000e+00
9.10533937691171337e-09   -7.35720470535023874e-01   0.00000000000000000e+00
9.12074604252408426e-09   -7.35898371573091015e-01   0.00000000000000000e+00
9.13615270813645680e-09   -7.36171849164451331e-01   0.00000000000000000e+00
9.15155937374882769e-09   -7.36366312742948059e-01   0.00000000000000000e+00
9.16696603936120023e-09   -7.36355732495156179e-01   0.00000000000000000e+00
9.18237270497357112e-09   -7.36144291152877828e-01   0.00000000000000000e+00
9.19777937058594367e-09   -7.35865360101272348e-01   0.00000000000000000e+00
9.21318603619831621e-09   -7.35697399530401031e-01   0.00000000000000000e+00
9.22859270181068710e-09   -7.35749795705893050e-01   0.00000000000000000e+00
9.24399936742305964e-09   -7.35991656033266439e-01   0.00000000000000000e+00
9.25940603303543053e-09   -7.36269891378833585e-01   0.00000000000000000e+00
9.27481269864780308e-09   -7.36406093018238006e-01   0.00000000000000000e+00
9.29021936426017396e-09   -7.36310914123675775e-01   0.00000000000000000e+00
9.30562602987254651e-09   -7.36042634241726890e-01   0.00000000000000000e+00
9.32103269548491740e-09   -7.35771547936326153e-01   0.00000000000000000e+00
9.33643936109728994e-09   -7.35671888122547690e-01   0.00000000000000000e+00
9.35184602670966083e-09   -7.35809861328237447e-01   0.00000000000000000e+00
9.36725269232203337e-09   -7.36099733422568958e-01   0.00000000000000000e+00
9.38265935793440426e-09   -7.36357051815470620e-01   0.00000000000000000e+00
9.39806602354677681e-09   -7.36415998706216102e-01   0.00000000000000000e+00
9.41347268915914770e-09   -7.36236224225296776e-01   0.00000000000000000e+00
9.42887935477152024e-09   -7.35930342286549077e-01   0.00000000000000000e+00
9.44428602038389113e-09   -7.35693426502061487e-01   0.00000000000000000e+00
9.45969268599626367e-09   -7.35678620876887512e-01   0.00000000000000000e+00
9.47509935160863622e-09   -7.35898171434675175e-01   0.00000000000000000e+00
9.49050601722100711e-09   -7.36213820734951341e-01   0.00000000000000000e+00
9.50591268283337965e-09   -7.36423841054440476e-01   0.00000000000000000e+00
9.52131934844575054e-09   -7.36391939358690850e-01   0.00000000000000000e+00
9.53672601405812308e-09   -7.36135673957108105e-01   0.00000000000000000e+00
9.55213267967049397e-09   -7.35817044200959391e-01   0.00000000000000000e+00
9.56753934528286651e-09   -7.35640108240735446e-01   0.00000000000000000e+00
9.58294601089523740e-09   -7.35720316426880627e-01   0.00000000000000000e+00
9.59835267650760995e-09   -7.36009220458155977e-01   0.00000000000000000e+00
9.61375934211998084e-09   -7.36323633992836735e-01   0.00000000000000000e+00
9.62916600773235338e-09   -7.36461763476498166e-01   0.00000000000000000e+00
9.64457267334472427e-09   -7.36332702876293932e-01   0.00000000000000000e+00
9.65997933895709681e-09   -7.36016204727364953e-01   0.00000000000000000e+00
9.67538600456946770e-09   -7.35713462635617987e-01   0.00000000000000000e+00
9.69079267018184025e-09   -7.35619235429291751e-01   0.00000000000000000e+00
9.70619933579421114e-09   -7.35796576009850378e-01   0.00000000000000000e+00
9.72160600140658368e-09   -7.36134727878182127e-01   0.00000000000000000e+00
9.73701266701895622e-09   -7.36418249656626722e-01   0.00000000000000000e+00
9.75241933263132711e-09   -7.36464257291313373e-01   0.00000000000000000e+00
9.76782599824369966e-09   -7.36240368760191277e-01   0.00000000000000000e+00
9.78323266385607055e-09   -7.35887301852260034e-01   0.00000000000000000e+00
9.79863932946844309e-09   -7.35630467729966653e-01   0.00000000000000000e+00
9.81404599508081398e-09   -7.35636077699238777e-01   0.00000000000000000e+00
9.82945266069318652e-09   -7.35903607344672861e-01   0.00000000000000000e+00
9.84485932630555741e-09   -7.36264173941874933e-01   0.00000000000000000e+00
9.86026599191792995e-09   -7.36487116249189055e-01   0.00000000000000000e+00
9.87567265753030084e-09   -7.36427535233764363e-01   0.00000000000000000e+00
9.89107932314267339e-09   -7.36120433687919795e-01   0.00000000000000000e+00
9.90648598875504428e-09   -7.35760315642432938e-01   0.00000000000000000e+00
9.92189265436741682e-09   -7.35578022127732378e-01   0.00000000000000000e+00
9.93729931997978771e-09   -7.35692776937398540e-01   0.00000000000000000e+00
9.95270598559216025e-09   -7.36034259860946283e-01   0.00000000000000000e+00
9.96811265120453114e-09   -7.36385611699605813e-01   0.00000000000000000e+00
9.98351931681690369e-09   -7.36521128573715100e-01   0.00000000000000000e+00
9.99892598242927623e-09   -7.36351231299132047e-01   0.00000000000000000e+00
1.00143326480416471e-08   -7.35981608782380725e-01   0.00000000000000000e+00
1.00297393136540197e-08   -7.35647530120246640e-01   0.00000000000000000e+00
1.00451459792663906e-08   -7.35564113246092943e-01   0.00000000000000000e+00
1.00605526448787631e-08   -7.35787830011439103e-01   0.00000000000000000e+00
1.00759593104911340e-08   -7.36178397737346057e-01   0.00000000000000000e+00
1.00913659761035065e-08   -7.36486700035891118e-01   0.00000000000000000e+00
1.01067726417158774e-08   -7.36513662223339138e-01   0.00000000000000000e+00
1.01221793073282500e-08   -7.36238769739151033e-01   0.00000000000000000e+00
1.01375859729406209e-08   -7.35835277596491033e-01   0.00000000000000000e+00
1.01529926385529934e-08   -7.35561049082172902e-01   0.00000000000000000e+00
1.01683993041653643e-08   -7.35593779104172452e-01   0.00000000000000000e+00
1.01838059697777368e-08   -7.35915884013989552e-01   0.00000000000000000e+00
1.01992126353901077e-08   -7.36323605278085824e-01   0.00000000000000000e+00
1.02146193010024803e-08   -7.36555874708469061e-01   0.00000000000000000e+00
1.02300259666148511e-08   -7.36461460582949479e-01   0.00000000000000000e+00
1.02454326322272237e-08   -7.36097393000825662e-01   0.00000000000000000e+00
1.02608392978395962e-08   -7.35694637323834444e-01   0.00000000000000000e+00
1.02762459634519671e-08   -7.35511594256863632e-01   0.00000000000000000e+00
1.02916526290643397e-08   -7.35668334347960751e-01   0.00000000000000000e+00
1.03070592946767106e-08   -7.36067893867736522e-01   0.00000000000000000e+00
1.03224659602890831e-08   -7.36456184896100097e-01   0.00000000000000000e+00
1.03378726259014540e-08   -7.36583552755095683e-01   0.00000000000000000e+00
1.03532792915138265e-08   -7.36365271588890202e-01   0.00000000000000000e+00
1.03686859571261974e-08   -7.35937814087842090e-01   0.00000000000000000e+00
1.03840926227385700e-08   -7.35573579938988198e-01   0.00000000000000000e+00
1.03994992883509409e-08   -7.35507327884228457e-01   0.00000000000000000e+00
1.04149059539633134e-08   -7.35784892545423563e-01   0.00000000000000000e+00
1.04303126195756843e-08   -7.36231659953775375e-01   0.00000000000000000e+00
1.04457192851880568e-08   -7.36562374717368518e-01   0.00000000000000000e+00
1.04611259508004277e-08   -7.36563252751374353e-01   0.00000000000000000e+00
1.04765326164128003e-08   -7.36230147538592727e-01   0.00000000000000000e+00
1.04919392820251712e-08   -7.35773493712882809e-01   0.00000000000000000e+00
1.05073459476375437e-08   -7.35485401402378725e-01   0.00000000000000000e+00
1.05227526132499162e-08   -7.35552819693393367e-01   0.00000000000000000e+00
1.05381592788622871e-08   -7.35936259512550262e-01   0.00000000000000000e+00
1.05535659444746597e-08   -7.36392726599708447e-01   0.00000000000000000e+00
1.05689726100870306e-08   -7.36629684086474557e-01   0.00000000000000000e+00
1.05843792756994031e-08   -7.36492511387478621e-01   0.00000000000000000e+00
1.05997859413117740e-08   -7.36065347523289226e-01   0.00000000000000000e+00
1.06151926069241465e-08   -7.35619580520142313e-01   0.00000000000000000e+00
1.06305992725365174e-08   -7.35441452261472284e-01   0.00000000000000000e+00
1.06460059381488900e-08   -7.35648274349655740e-01   0.00000000000000000e+00
1.06614126037612609e-08   -7.36111241640335923e-01   0.00000000000000000e+00
1.06768192693736334e-08   -7.36535584181966296e-01   0.00000000000000000e+00
1.06922259349860043e-08   -7.36648224377924099e-01   0.00000000000000000e+00
1.07076326005983768e-08   -7.36373486808780342e-01   0.00000000000000000e+00
1.07230392662107477e-08   -7.35883816765086740e-01   0.00000000000000000e+00
1.07384459318231203e-08   -7.35491589954816005e-01   0.00000000000000000e+00
1.07538525974354912e-08   -7.35449858828657765e-01   0.00000000000000000e+00
1.07692592630478637e-08   -7.35789119396232927e-01   0.00000000000000000e+00
1.07846659286602362e-08   -7.36295375282634224e-01   0.00000000000000000e+00
1.08000725942726071e-08   -7.36645082057653111e-01   0.00000000000000000e+00
1.08154792598849797e-08   -7.36611902302215182e-01   0.00000000000000000e+00
1.08308859254973506e-08   -7.36213161120600201e-01   0.00000000000000000e+00
1.08462925911097231e-08   -7.35701257426733646e-01   0.00000000000000000e+00
1.08616992567220940e-08   -7.35403930169829967e-01   0.00000000000000000e+00
1.08771059223344665e-08   -7.35514448212050587e-01   0.00000000000000000e+00
1.08925125879468374e-08   -7.35966026163408449e-01   0.00000000000000000e+00
1.09079192535592100e-08   -7.36472041519026011e-01   0.00000000000000000e+00
1.09233259191715809e-08   -7.36707930390085752e-01   0.00000000000000000e+00
1.09387325847839534e-08   -7.36519345270140069e-01   0.00000000000000000e+00
1.09541392503963243e-08   -7.36023087141069787e-01   0.00000000000000000e+00
1.09695459160086968e-08   -7.35534847675230918e-01   0.00000000000000000e+00
1.09849525816210677e-08   -7.35368407967729953e-01   0.00000000000000000e+00
1.10003592472334403e-08   -7.35634001429828155e-01   0.00000000000000000e+00
1.10157659128458112e-08   -7.36165398918930847e-01   0.00000000000000000e+00
1.10311725784581837e-08   -7.36623888969282992e-01   0.00000000000000000e+00
1.10465792440705563e-08   -7.36714149668322271e-01   0.00000000000000000e+00
1.10619859096829271e-08   -7.36374444135058814e-01   0.00000000000000000e+00
1.10773925752952997e-08   -7.35818665445978404e-01   0.00000000000000000e+00
1.10927992409076706e-08   -7.35401705774665460e-01   0.00000000000000000e+00
1.11082059065200431e-08   -7.35392860999949050e-01   0.00000000000000000e+00
1.11236125721324140e-08   -7.35801936500669385e-01   0.00000000000000000e+00
1.11390192377447866e-08   -7.36370323690478945e-01   0.00000000000000000e+00
1.11544259033571574e-08   -7.36734450052707102e-01   0.00000000000000000e+00
1.11698325689695300e-08   -7.36658320106363007e-01   0.00000000000000000e+00
1.11852392345819009e-08   -7.36186427252842002e-01   0.00000000000000000e+00
1.12006459001942734e-08   -7.35617983491146710e-01   0.00000000000000000e+00
1.12160525658066443e-08   -7.35317229515592419e-01   0.00000000000000000e+00
1.12314592314190169e-08   -7.35480062024899683e-01   0.00000000000000000e+00
1.12468658970313877e-08   -7.36006488970674333e-01   0.00000000000000000e+00
1.12622725626437603e-08   -7.36561921621306959e-01   0.00000000000000000e+00
1.12776792282561312e-08   -7.36789807291404530e-01   0.00000000000000000e+00
1.12930858938685037e-08   -7.36540490828753058e-01   0.00000000000000000e+00
1.13084925594808763e-08   -7.35969419409385983e-01   0.00000000000000000e+00
1.13238992250932472e-08   -7.35440294863190624e-01   0.00000000000000000e+00
1.13393058907056197e-08   -7.35293464440329281e-01   0.00000000000000000e+00
1.13547125563179906e-08   -7.35627025914297406e-01   0.00000000000000000e+00
1.13701192219303631e-08   -7.36231413337677387e-01   0.00000000000000000e+00
1.13855258875427340e-08   -7.36721006926340904e-01   0.00000000000000000e+00
1.14009325531551066e-08   -7.36780149542537788e-01   0.00000000000000000e+00
1.14163392187674775e-08   -7.36366631160153218e-01   0.00000000000000000e+00
1.14317458843798500e-08   -7.35741486625479224e-01   0.00000000000000000e+00
1.14471525499922209e-08   -7.35304258857923054e-01   0.00000000000000000e+00
1.14625592156045934e-08   -7.35337663935416552e-01   0.00000000000000000e+00
1.14779658812169643e-08   -7.35824820666218016e-01   0.00000000000000000e+00
1.14933725468293369e-08   -7.36457178964114112e-01   0.00000000000000000e+00
1.15087792124417077e-08   -7.36829911164997520e-01   0.00000000000000000e+00
1.15241858780540803e-08   -7.36701056046150327e-01   0.00000000000000000e+00
1.15395925436664512e-08   -7.36148542322506816e-01   0.00000000000000000e+00
1.15549992092788237e-08   -7.35523218978371918e-01   0.00000000000000000e+00
1.15704058748911963e-08   -7.35226094039789224e-01   0.00000000000000000e+00
