-1.9700E-05,1.1495071530E-01
-1.9680E-05,1.7168626904E-01
-1.9660E-05,2.2639911771E-01
-1.9640E-05,2.9090256810E-01
-1.9620E-05,3.5542494893E-01
-1.9600E-05,4.0384404302E-01
-1.9580E-05,4.6213948369E-01
-1.9560E-05,5.2933331609E-01
-1.9540E-05,5.9170021176E-01
-1.9520E-05,6.2471694112E-01
-1.9500E-05,6.5826210141E-01
-1.9480E-05,6.6988234639E-01
-1.9460E-05,6.7875624776E-01
-1.9440E-05,6.9784669995E-01
-1.9420E-05,7.1002878308E-01
-1.9400E-05,7.1002939343E-01
-1.9380E-05,7.1003920674E-01
-1.9360E-05,7.1003920674E-01
-1.9340E-05,7.1003920674E-01
-1.9320E-05,7.1255410314E-01
-1.9300E-05,7.2512774587E-01
-1.9280E-05,7.1917080045E-01
-1.9260E-05,7.2136287808E-01
-1.9240E-05,7.3971748471E-01
-1.9220E-05,7.4808793187E-01
-1.9200E-05,7.4914203763E-01
-1.9180E-05,7.5001945615E-01
-1.9160E-05,7.5005636334E-01
-1.9140E-05,7.5018626332E-01
-1.9120E-05,7.5019606709E-01
-1.9100E-05,7.5017645955E-01
-1.9080E-05,7.5019606709E-01
-1.9060E-05,7.5019606709E-01
-1.9040E-05,7.5019606709E-01
-1.9020E-05,7.5019607663E-01
-1.9000E-05,7.5019607663E-01
-1.8980E-05,7.5019607663E-01
-1.8960E-05,7.5019729733E-01
-1.8940E-05,7.5020588040E-01
-1.8920E-05,7.5145097852E-01
-1.8900E-05,7.5019607663E-01
-1.8880E-05,7.5019607663E-01
-1.8860E-05,7.5019607663E-01
-1.8840E-05,7.5019868016E-01
-1.8820E-05,7.5145342946E-01
-1.8800E-05,7.5145219922E-01
-1.8780E-05,7.5019732594E-01
-1.8760E-05,7.5145358205E-01
-1.8740E-05,7.5019729733E-01
-1.8720E-05,7.6087146878E-01
-1.8700E-05,7.6087085843E-01
-1.8680E-05,7.5145641446E-01
-1.8660E-05,7.5780447125E-01
-1.8640E-05,7.5664169431E-01
-1.8620E-05,7.6009314656E-01
-1.8600E-05,7.5820830464E-01
-1.8580E-05,7.5276303411E-01
-1.8560E-05,7.5581200719E-01
-1.8540E-05,7.7216708302E-01
-1.8520E-05,7.8060870290E-01
-1.8500E-05,7.7740837216E-01
-1.8480E-05,7.7899893880E-01
-1.8460E-05,7.6347840428E-01
-1.8440E-05,7.7612619519E-01
-1.8420E-05,7.7979375958E-01
-1.8400E-05,7.7374366879E-01
-1.8380E-05,7.8857832074E-01
-1.8360E-05,7.8461512685E-01
-1.8340E-05,7.6960499883E-01
-1.8320E-05,7.7398025632E-01
-1.8300E-05,7.8263720632E-01
-1.8280E-05,7.8880356908E-01
-1.8260E-05,7.9033328176E-01
-1.8240E-05,7.9003915906E-01
-1.8220E-05,7.8721561551E-01
-1.8200E-05,7.9034310460E-01
-1.8180E-05,7.9034188390E-01
-1.8160E-05,7.8494054914E-01
-1.8140E-05,7.9003920674E-01
-1.8120E-05,7.9034312367E-01
-1.8100E-05,7.9027204633E-01
-1.8080E-05,7.9027449727E-01
-1.8060E-05,7.9019606709E-01
-1.8040E-05,7.9031371236E-01
-1.8020E-05,7.9035170674E-01
-1.8000E-05,7.9035292745E-01
-1.7980E-05,7.9035292745E-01
-1.7960E-05,7.9035292745E-01
-1.7940E-05,7.9035292745E-01
-1.7920E-05,7.9035292745E-01
-1.7900E-05,7.9035285115E-01
-1.7880E-05,7.9035292745E-01
-1.7860E-05,7.9035292745E-01
-1.7840E-05,7.9035292745E-01
-1.7820E-05,7.9035292745E-01
-1.7800E-05,7.9035292745E-01
-1.7780E-05,7.9035292745E-01
-1.7760E-05,7.9035293698E-01
-1.7740E-05,7.9035292745E-01
-1.7720E-05,7.9035293698E-01
-1.7700E-05,7.9035293698E-01
-1.7680E-05,7.9033331990E-01
-1.7660E-05,7.9033331990E-01
-1.7640E-05,7.9035293698E-01
-1.7620E-05,7.9035293698E-01
-1.7600E-05,7.9035292745E-01
-1.7580E-05,7.9035293698E-01
-1.7560E-05,7.9035293698E-01
-1.7540E-05,7.9035293698E-01
-1.7520E-05,7.9035293698E-01
-1.7500E-05,7.9035293698E-01
-1.7480E-05,7.9035293698E-01
-1.7460E-05,7.9035293698E-01
-1.7440E-05,7.9035293698E-01
-1.7420E-05,7.9035295606E-01
-1.7400E-05,7.9035293698E-01
-1.7380E-05,7.9035294652E-01
-1.7360E-05,7.9066665769E-01
-1.7340E-05,7.9035293698E-01
-1.7320E-05,7.9035293698E-01
-1.7300E-05,7.9035293698E-01
-1.7280E-05,8.0039215207E-01
-1.7260E-05,7.9035293698E-01
-1.7240E-05,7.9035293698E-01
-1.7220E-05,7.9035293698E-01
-1.7200E-05,7.9035301328E-01
-1.7180E-05,7.9047058225E-01
-1.7160E-05,7.9035293698E-01
-1.7140E-05,7.9035316586E-01
-1.7120E-05,7.9035308957E-01
-1.7100E-05,7.9066665769E-01
-1.7080E-05,7.9047303319E-01
-1.7060E-05,7.9050979733E-01
-1.7040E-05,7.9035577893E-01
-1.7020E-05,7.9044133306E-01
-1.7000E-05,7.9035302281E-01
-1.6980E-05,7.9035814404E-01
-1.6960E-05,7.9043167233E-01
-1.6940E-05,8.0047074437E-01
-1.6920E-05,7.9075499654E-01
-1.6900E-05,7.9070587277E-01
-1.6880E-05,8.0057842374E-01
-1.6860E-05,7.9051224828E-01
-1.6840E-05,7.9066704869E-01
-1.6820E-05,8.0604058385E-01
-1.6800E-05,7.9037516713E-01
-1.6780E-05,8.0043152928E-01
-1.6760E-05,8.0546262860E-01
-1.6740E-05,7.9564958692E-01
-1.6720E-05,8.0721863866E-01
-1.6700E-05,8.0794693112E-01
-1.6680E-05,8.0051067472E-01
-1.6660E-05,7.9604526639E-01
-1.6640E-05,7.9288280606E-01
-1.6620E-05,7.9577400327E-01
-1.6600E-05,7.9686508298E-01
-1.6580E-05,8.0803601384E-01
-1.6560E-05,8.0051126599E-01
-1.6540E-05,8.0082154393E-01
-1.6520E-05,8.1084937215E-01
-1.6500E-05,7.9637546659E-01
-1.6480E-05,7.9843793035E-01
-1.6460E-05,7.9874759793E-01
-1.6440E-05,7.9357204556E-01
-1.6420E-05,8.0069080472E-01
-1.6400E-05,8.0272641301E-01
-1.6380E-05,8.0202267766E-01
-1.6360E-05,8.0291551709E-01
-1.6340E-05,8.0762587667E-01
-1.6320E-05,8.0414526105E-01
-1.6300E-05,7.9798675656E-01
-1.6280E-05,8.0226425290E-01
-1.6260E-05,8.0084890485E-01
-1.6240E-05,8.0821475148E-01
-1.6220E-05,8.0351591229E-01
-1.6200E-05,8.0927189946E-01
-1.6180E-05,8.0506371617E-01
-1.6160E-05,8.0862980962E-01
-1.6140E-05,8.0256920934E-01
-1.6120E-05,8.0494022489E-01
-1.6100E-05,8.0644632459E-01
-1.6080E-05,8.0586193204E-01
-1.6060E-05,8.1020588994E-01
-1.6040E-05,8.0735965848E-01
-1.6020E-05,8.0703675389E-01
-1.6000E-05,7.9209775090E-01
-1.5980E-05,8.1731365323E-01
-1.5960E-05,8.1526469350E-01
-1.5940E-05,7.9946310163E-01
-1.5920E-05,8.0490363240E-01
-1.5900E-05,8.0351950765E-01
-1.5880E-05,8.0297310948E-01
-1.5860E-05,8.1384133458E-01
-1.5840E-05,8.0321203351E-01
-1.5820E-05,8.1240521550E-01
-1.5800E-05,8.0588426709E-01
-1.5780E-05,7.9773528218E-01
-1.5760E-05,8.0637159467E-01
-1.5740E-05,8.1493755460E-01
-1.5720E-05,8.1002823949E-01
-1.5700E-05,8.0980473638E-01
-1.5680E-05,8.0385423779E-01
-1.5660E-05,8.1094543576E-01
-1.5640E-05,8.1609367490E-01
-1.5620E-05,8.1473200917E-01
-1.5600E-05,8.1076869130E-01
-1.5580E-05,8.0607348561E-01
-1.5560E-05,8.0862627149E-01
-1.5540E-05,8.0847239614E-01
-1.5520E-05,8.0945592046E-01
-1.5500E-05,8.0445311666E-01
-1.5480E-05,8.0620587468E-01
-1.5460E-05,8.1115441442E-01
-1.5440E-05,8.0639233708E-01
-1.5420E-05,8.1794853330E-01
-1.5400E-05,8.2196328282E-01
-1.5380E-05,8.0187740445E-01
-1.5360E-05,8.1082564473E-01
-1.5340E-05,8.1127229810E-01
-1.5320E-05,8.1262530446E-01
-1.5300E-05,8.1425633550E-01
-1.5280E-05,8.0916895032E-01
-1.5260E-05,8.1024381757E-01
-1.5240E-05,8.1576225400E-01
-1.5220E-05,8.1210584760E-01
-1.5200E-05,8.0855647206E-01
-1.5180E-05,8.0417665601E-01
-1.5160E-05,8.1127727628E-01
-1.5140E-05,8.1616421819E-01
-1.5120E-05,8.0353155255E-01
-1.5100E-05,8.1228442311E-01
-1.5080E-05,8.2009772420E-01
-1.5060E-05,8.1654901624E-01
-1.5040E-05,8.0876095891E-01
-1.5020E-05,8.0313488126E-01
-1.5000E-05,7.9819670796E-01
-1.4980E-05,8.0731921315E-01
-1.4960E-05,8.0682112813E-01
-1.4940E-05,8.1419612050E-01
-1.4920E-05,8.0913474202E-01
-1.4900E-05,8.1336287618E-01
-1.4880E-05,7.9955418706E-01
-1.4860E-05,8.0525505185E-01
-1.4840E-05,8.1247440457E-01
-1.4820E-05,8.1262251019E-01
-1.4800E-05,8.1009186864E-01
-1.4780E-05,8.1065690160E-01
-1.4760E-05,8.1135869145E-01
-1.4740E-05,8.0636997342E-01
-1.4720E-05,8.0219730496E-01
-1.4700E-05,8.0471361279E-01
-1.4680E-05,8.0027399182E-01
-1.4660E-05,7.9615325093E-01
-1.4640E-05,8.1409563184E-01
-1.4620E-05,8.1221383214E-01
-1.4600E-05,8.1147057652E-01
-1.4580E-05,8.1067649961E-01
-1.4560E-05,8.0266888738E-01
-1.4540E-05,8.1136654973E-01
-1.4520E-05,8.2766665578E-01
-1.4500E-05,8.2842837453E-01
-1.4480E-05,8.1368692517E-01
-1.4460E-05,8.1176653028E-01
-1.4440E-05,8.1276898503E-01
-1.4420E-05,8.1004242063E-01
-1.4400E-05,8.0878188252E-01
-1.4380E-05,7.9662529111E-01
-1.4360E-05,8.0975319982E-01
-1.4340E-05,8.0517200589E-01
-1.4320E-05,8.0697991490E-01
-1.4300E-05,8.0674047589E-01
-1.4280E-05,8.0692124486E-01
-1.4260E-05,8.1302939534E-01
-1.4240E-05,7.9786255002E-01
-1.4220E-05,8.0050809026E-01
-1.4200E-05,8.2073611379E-01
-1.4180E-05,8.0019306302E-01
-1.4160E-05,7.9800597310E-01
-1.4140E-05,7.9392012715E-01
-1.4120E-05,8.1442752957E-01
-1.4100E-05,8.0835120320E-01
-1.4080E-05,8.0771594167E-01
-1.4060E-05,8.0929181218E-01
-1.4040E-05,8.0231931806E-01
-1.4020E-05,8.0759151578E-01
-1.4000E-05,8.0242622495E-01
-1.3980E-05,8.0143447995E-01
-1.3960E-05,7.9735597730E-01
-1.3940E-05,8.0763033986E-01
-1.3920E-05,7.9429915547E-01
-1.3900E-05,7.9416473508E-01
-1.3880E-05,7.9310098767E-01
-1.3860E-05,7.9543257833E-01
-1.3840E-05,7.9729728818E-01
-1.3820E-05,7.9610060811E-01
-1.3800E-05,8.0105280995E-01
-1.3780E-05,8.0113391042E-01
-1.3760E-05,8.0353536725E-01
-1.3740E-05,8.0729732633E-01
-1.3720E-05,7.9504264951E-01
-1.3700E-05,7.9673109174E-01
-1.3680E-05,7.9109839559E-01
-1.3660E-05,7.9422337651E-01
-1.3640E-05,7.9437254071E-01
-1.3620E-05,8.0073830724E-01
-1.3600E-05,8.0080651402E-01
-1.3580E-05,8.0166673779E-01
-1.3560E-05,8.0564952970E-01
-1.3540E-05,8.0188245893E-01
-1.3520E-05,8.0047550321E-01
-1.3500E-05,8.0541424870E-01
-1.3480E-05,8.0164705396E-01
-1.3460E-05,7.9538601995E-01
-1.3440E-05,7.9160787702E-01
-1.3420E-05,7.9549018979E-01
-1.3400E-05,7.9035295606E-01
-1.3380E-05,7.9286403775E-01
-1.3360E-05,7.9043140531E-01
-1.3340E-05,7.9047701001E-01
-1.3320E-05,7.9043634534E-01
-1.3300E-05,7.9037254453E-01
-1.3280E-05,7.9098283887E-01
-1.3260E-05,7.9035539746E-01
-1.3240E-05,7.9035783887E-01
-1.3220E-05,7.9098038793E-01
-1.3200E-05,7.9537254453E-01
-1.3180E-05,7.9035415769E-01
-1.3160E-05,7.9537748456E-01
-1.3140E-05,7.9537746549E-01
-1.3120E-05,7.9043258786E-01
-1.3100E-05,7.9035308957E-01
-1.3080E-05,7.9043136716E-01
-1.3060E-05,7.9035293698E-01
-1.3040E-05,7.9035294652E-01
-1.3020E-05,7.9035293698E-01
-1.3000E-05,7.9035293698E-01
-1.2980E-05,7.9286641240E-01
-1.2960E-05,7.9035293698E-01
-1.2940E-05,7.8784313321E-01
-1.2920E-05,7.9035293698E-01
-1.2900E-05,7.9035538793E-01
-1.2880E-05,7.9035293698E-01
-1.2860E-05,7.9035292745E-01
-1.2840E-05,7.9035293698E-01
-1.2820E-05,7.9035293698E-01
-1.2800E-05,7.9035293698E-01
-1.2780E-05,7.9035293698E-01
-1.2760E-05,7.9035293698E-01
-1.2740E-05,7.9035293698E-01
-1.2720E-05,7.9035293698E-01
-1.2700E-05,7.9035293698E-01
-1.2680E-05,7.9035292745E-01
-1.2660E-05,7.9035292745E-01
-1.2640E-05,7.9035293698E-01
-1.2620E-05,7.9035293698E-01
-1.2600E-05,7.9035292745E-01
-1.2580E-05,7.9035293698E-01
-1.2560E-05,7.9035292745E-01
-1.2540E-05,7.9035292745E-01
-1.2520E-05,7.9019606709E-01
-1.2500E-05,7.9035293698E-01
-1.2480E-05,7.9035292745E-01
-1.2460E-05,7.9035292745E-01
-1.2440E-05,7.9035291791E-01
-1.2420E-05,7.9035292745E-01
-1.2400E-05,7.9035292745E-01
-1.2380E-05,7.9035292745E-01
-1.2360E-05,7.9035292745E-01
-1.2340E-05,7.9035262227E-01
-1.2320E-05,7.8533331990E-01
-1.2300E-05,7.9035292745E-01
-1.2280E-05,7.9035292745E-01
-1.2260E-05,7.9034802556E-01
-1.2240E-05,7.8784312367E-01
-1.2220E-05,7.9035292745E-01
-1.2200E-05,7.9035047650E-01
-1.2180E-05,7.9019606709E-01
-1.2160E-05,7.9027449727E-01
-1.2140E-05,7.9026469350E-01
-1.2120E-05,7.8782351613E-01
-1.2100E-05,7.8007283330E-01
-1.2080E-05,7.9034726262E-01
-1.2060E-05,7.8023428082E-01
-1.2040E-05,7.7885277867E-01
-1.2020E-05,7.7889122128E-01
-1.2000E-05,7.7025922894E-01
-1.1980E-05,7.8003916860E-01
-1.1960E-05,7.8020686269E-01
-1.1940E-05,7.7997053266E-01
-1.1920E-05,7.6974437833E-01
-1.1900E-05,7.6501936078E-01
-1.1880E-05,7.6992629170E-01
-1.1860E-05,7.6508783460E-01
-1.1840E-05,7.6466820836E-01
-1.1820E-05,7.7274934888E-01
-1.1800E-05,7.6462575078E-01
-1.1780E-05,7.6011627316E-01
-1.1760E-05,7.8527630925E-01
-1.1740E-05,7.6037105680E-01
-1.1720E-05,7.6400076032E-01
-1.1700E-05,7.6334910512E-01
-1.1680E-05,7.7378835797E-01
-1.1660E-05,7.6608365178E-01
-1.1640E-05,7.6560692906E-01
-1.1620E-05,7.5964239240E-01
-1.1600E-05,7.6574607968E-01
-1.1580E-05,7.5346865773E-01
-1.1560E-05,7.5601003766E-01
-1.1540E-05,7.6259927869E-01
-1.1520E-05,7.6683397412E-01
-1.1500E-05,7.6023529172E-01
-1.1480E-05,7.6072548985E-01
-1.1460E-05,7.5023592114E-01
-1.1440E-05,7.5022077680E-01
-1.1420E-05,7.5145101666E-01
-1.1400E-05,7.5082413793E-01
-1.1380E-05,7.5019607663E-01
-1.1360E-05,7.5162269711E-01
-1.1340E-05,7.5145098805E-01
-1.1320E-05,7.5019608617E-01
-1.1300E-05,7.5019607663E-01
-1.1280E-05,7.5521568418E-01
-1.1260E-05,7.5023529172E-01
-1.1240E-05,7.5019607663E-01
-1.1220E-05,7.5019607663E-01
-1.1200E-05,7.5019607663E-01
-1.1180E-05,7.5019607663E-01
-1.1160E-05,7.5082352757E-01
-1.1140E-05,7.5019607663E-01
-1.1120E-05,7.5019607663E-01
-1.1100E-05,7.5019607663E-01
-1.1080E-05,7.5019607663E-01
-1.1060E-05,7.5019608617E-01
-1.1040E-05,7.5019607663E-01
-1.1020E-05,7.5019591451E-01
-1.1000E-05,7.5019607663E-01
-1.0980E-05,7.5019606709E-01
-1.0960E-05,7.5019599080E-01
-1.0940E-05,7.5019606709E-01
-1.0920E-05,7.5019606709E-01
-1.0900E-05,7.5017645955E-01
-1.0880E-05,7.4768626332E-01
-1.0860E-05,7.4760783315E-01
-1.0840E-05,7.5015195012E-01
-1.0820E-05,7.4266543508E-01
-1.0800E-05,7.4517638326E-01
-1.0780E-05,7.3258792043E-01
-1.0760E-05,7.2252932668E-01
-1.0740E-05,7.3887215734E-01
-1.0720E-05,7.3701806188E-01
-1.0700E-05,7.2758634686E-01
-1.0680E-05,7.3479234815E-01
-1.0660E-05,7.3743755460E-01
-1.0640E-05,7.3600726247E-01
-1.0620E-05,7.2779377103E-01
-1.0600E-05,7.3863585591E-01
-1.0580E-05,7.2157622457E-01
-1.0560E-05,7.2900388837E-01
-1.0540E-05,7.1628704190E-01
-1.0520E-05,7.1079902768E-01
-1.0500E-05,7.1005642056E-01
-1.0480E-05,7.1036279798E-01
-1.0460E-05,7.1756922841E-01
-1.0440E-05,7.1003920674E-01
-1.0420E-05,7.1003920674E-01
-1.0400E-05,7.1003920674E-01
-1.0380E-05,7.1003920674E-01
-1.0360E-05,7.1003920674E-01
-1.0340E-05,7.1003920674E-01
-1.0320E-05,7.1003920674E-01
-1.0300E-05,6.9999998212E-01
-1.0280E-05,7.0996046185E-01
-1.0260E-05,7.1003889203E-01
-1.0240E-05,7.0752908826E-01
-1.0220E-05,6.9748994946E-01
-1.0200E-05,6.9995831609E-01
-1.0180E-05,6.8114574552E-01
-1.0160E-05,6.8755846143E-01
-1.0140E-05,6.7148387074E-01
-1.0120E-05,6.7603992581E-01
-1.0100E-05,6.7082420468E-01
-1.0080E-05,6.6989215016E-01
-1.0060E-05,6.6988234639E-01
