1.999999989999999873e-11 -3.055833359999999916e-12 3.654042259999999709e-02
3.999999979999999746e-11 -2.903156879999999977e-11 3.425969930000000163e-02
5.999999799999999845e-11 -6.054327870000000095e-11 3.199530770000000302e-02
7.999999970000000468e-11 -1.000711599999999942e-10 3.045270779999999927e-02
1.000000009999999978e-10 -1.292539129999999966e-10 2.982684409999999953e-02
1.199999959999999969e-10 -1.503050050000000011e-10 3.008820679999999956e-02
1.399999979999999936e-10 -1.525118359999999986e-10 3.107242660000000128e-02
1.599999989999999962e-10 -1.521086589999999871e-10 3.255097939999999912e-02
1.800000009999999929e-10 -1.500094349999999977e-10 3.427061070000000237e-02
2.000000029999999896e-10 -1.499381309999999887e-10 3.598878529999999937e-02
2.200000039999999922e-10 -1.518398880000000024e-10 3.750129420000000019e-02
2.399999919999999938e-10 -1.523030040000000088e-10 3.866058960000000322e-02
2.599999940000000163e-10 -1.506636069999999947e-10 3.938446939999999674e-02
2.799999949999999931e-10 -1.498976359999999995e-10 3.965552900000000186e-02
2.999999970000000157e-10 -1.512340670000000060e-10 3.951300680000000010e-02
3.199999989999999865e-10 -1.522131729999999999e-10 3.903917600000000182e-02
3.400000000000000150e-10 -1.511979289999999923e-10 3.834274409999999939e-02
3.600000019999999858e-10 -1.500914809999999910e-10 3.754176199999999936e-02
3.800000040000000084e-10 -1.507867859999999964e-10 3.674807029999999780e-02
4.000000049999999851e-10 -1.519425559999999964e-10 3.605499489999999807e-02
4.200000070000000077e-10 -1.515496339999999918e-10 3.552913669999999829e-02
4.400000089999999786e-10 -1.504121969999999959e-10 3.520668300000000250e-02
4.600000100000000070e-10 -1.505328639999999951e-10 3.509389980000000159e-02
4.799999839999999876e-10 -1.515965959999999982e-10 3.517109899999999734e-02
4.999999860000000101e-10 -1.517091310000000077e-10 3.539909420000000168e-02
5.199999880000000327e-10 -1.507614310000000100e-10 3.572693469999999732e-02
5.399999890000000094e-10 -1.504603249999999904e-10 3.609983619999999893e-02
5.599999910000000320e-10 -1.512626000000000045e-10 3.646629299999999685e-02
5.799999920000000088e-10 -1.517054119999999999e-10 3.678371009999999858e-02
5.999999940000000313e-10 -1.510656039999999971e-10 3.702204669999999836e-02
6.199999959999999505e-10 -1.505273819999999970e-10 3.716542569999999740e-02
6.399999970000000306e-10 -1.509988660000000001e-10 3.721177209999999846e-02
6.599999989999999498e-10 -1.515889769999999879e-10 3.717089070000000051e-02
6.800000009999999724e-10 -1.512820150000000000e-10 3.706142309999999745e-02
7.000000019999999491e-10 -1.506790109999999947e-10 3.690722579999999864e-02
7.200000039999999717e-10 -1.508330270000000067e-10 3.673372049999999722e-02
7.400000059999999942e-10 -1.514157690000000123e-10 3.656460720000000164e-02
7.600000069999999710e-10 -1.513971860000000060e-10 3.641931710000000100e-02
7.800000089999999935e-10 -1.508612400000000015e-10 3.631138429999999917e-02
8.000000110000000161e-10 -1.507660390000000075e-10 3.624775630000000304e-02
8.200000119999999929e-10 -1.512353989999999994e-10 3.622901070000000140e-02
8.400000140000000154e-10 -1.514205840000000066e-10 3.625029329999999994e-02
8.600000160000000380e-10 -1.510308410000000081e-10 3.630274530000000138e-02
8.800000170000000147e-10 -1.507801380000000103e-10 3.637520970000000103e-02
9.000000190000000373e-10 -1.510835349999999889e-10 3.645589199999999669e-02
9.200000209999999565e-10 -1.513759260000000118e-10 3.653389960000000269e-02
9.399999670000001018e-10 -1.511600979999999900e-10 3.660036249999999713e-02
9.599999679999999751e-10 -1.508479870000000089e-10 3.664919729999999848e-02
9.799999699999999977e-10 -1.509796589999999955e-10 3.667737539999999657e-02
9.999999720000000203e-10 -1.512922149999999944e-10 3.668480369999999741e-02
1.019999970000000066e-09 -1.512374249999999928e-10 3.667386990000000291e-02
1.039999980000000042e-09 -1.509406069999999928e-10 3.664878380000000102e-02
1.059999979999999973e-09 -1.509285340000000093e-10 3.661475699999999778e-02
1.079999979999999904e-09 -1.511969579999999940e-10 3.657725829999999845e-02
1.099999980000000041e-09 -1.512642089999999963e-10 3.654129799999999983e-02
1.119999979999999972e-09 -1.510332000000000064e-10 3.651091079999999739e-02
1.139999979999999903e-09 -1.509234130000000064e-10 3.648883480000000151e-02
1.159999980000000041e-09 -1.511113599999999924e-10 3.647638479999999739e-02
1.179999990000000017e-09 -1.512509150000000124e-10 3.647352379999999755e-02
1.199999989999999947e-09 -1.511085560000000022e-10 3.647907449999999996e-02
1.219999990000000085e-09 -1.509513350000000077e-10 3.649105500000000141e-02
1.239999990000000016e-09 -1.510484100000000107e-10 3.650701790000000085e-02
1.259999989999999947e-09 -1.512122510000000010e-10 3.652443739999999828e-02
1.279999990000000085e-09 -1.511579470000000085e-10 3.654101120000000091e-02
1.300000000000000060e-09 -1.509969930000000110e-10 3.655489530000000098e-02
1.319999999999999991e-09 -1.510128969999999895e-10 3.656486419999999821e-02
1.339999999999999922e-09 -1.511631099999999969e-10 3.657035160000000201e-02
1.360000000000000060e-09 -1.511800410000000059e-10 3.657140960000000024e-02
1.379999999999999991e-09 -1.510464809999999893e-10 3.656861189999999900e-02
1.399999999999999922e-09 -1.510030850000000122e-10 3.656290470000000264e-02
1.420000009999999897e-09 -1.511159250000000103e-10 3.655542059999999926e-02
1.440000010000000035e-09 -1.511791249999999941e-10 3.654733300000000129e-02
1.460000009999999966e-09 -1.510893489999999976e-10 3.653969990000000001e-02
1.480000009999999897e-09 -1.510128969999999895e-10 3.653335939999999976e-02
1.500000010000000035e-09 -1.510788439999999887e-10 3.652885930000000086e-02
1.520000009999999966e-09 -1.511624159999999969e-10 3.652644900000000250e-02
1.540000019999999941e-09 -1.511197139999999939e-10 3.652608019999999817e-02
1.560000020000000079e-09 -1.510344769999999874e-10 3.652747719999999837e-02
1.580000020000000010e-09 -1.510556819999999951e-10 3.653019670000000330e-02
1.600000019999999941e-09 -1.511378799999999986e-10 3.653370219999999696e-02
1.620000020000000078e-09 -1.511357289999999912e-10 3.653745729999999942e-02
1.640000020000000009e-09 -1.510602480000000072e-10 3.654097020000000168e-02
1.660000029999999985e-09 -1.510463839999999914e-10 3.654386479999999909e-02
1.680000029999999916e-09 -1.511123999999999982e-10 3.654589130000000102e-02
1.700000030000000053e-09 -1.511388930000000082e-10 3.654694929999999925e-02
1.720000029999999984e-09 -1.510841449999999921e-10 3.654706110000000008e-02
1.740000029999999915e-09 -1.510485070000000085e-10 3.654636819999999842e-02
1.760000030000000053e-09 -1.510910700000000023e-10 3.654507550000000299e-02
1.780000040000000028e-09 -1.511324819999999974e-10 3.654343260000000176e-02
1.800000039999999959e-09 -1.511022560000000102e-10 3.654169289999999876e-02
1.820000040000000097e-09 -1.510581379999999912e-10 3.654007609999999906e-02
1.840000040000000028e-09 -1.510764990000000115e-10 3.653875740000000344e-02
1.860000039999999959e-09 -1.511205739999999992e-10 3.653784470000000228e-02
1.879999930000000020e-09 -1.511130530000000068e-10 3.653738279999999700e-02
1.899999940000000203e-09 -1.510712110000000091e-10 3.653735670000000241e-02
1.919999940000000134e-09 -1.510693379999999942e-10 3.653769939999999827e-02
1.939999940000000064e-09 -1.511072380000000039e-10 3.653831030000000146e-02
1.959999939999999995e-09 -1.511168549999999914e-10 3.653907779999999994e-02
1.979999939999999926e-09 -1.510842560000000109e-10 3.653988610000000192e-02
1.999999939999999857e-09 -1.510686160000000039e-10 3.654063119999999970e-02
2.019999950000000040e-09 -1.510951089999999881e-10 3.654123100000000041e-02
2.039999949999999970e-09 -1.511149680000000072e-10 3.654164079999999704e-02
2.059999949999999901e-09 -1.510949839999999999e-10 3.654184189999999666e-02
2.079999949999999832e-09 -1.510726539999999955e-10 3.654184189999999666e-02
2.099999950000000177e-09 -1.510861990000000016e-10 3.654167430000000022e-02
2.119999950000000108e-09 -1.511094030000000065e-10 3.654138369999999914e-02
2.139999959999999877e-09 -1.511018949999999892e-10 3.654102609999999862e-02
2.159999959999999807e-09 -1.510791490000000032e-10 3.654064979999999824e-02
2.179999960000000152e-09 -1.510812859999999896e-10 3.654030710000000237e-02
2.199999960000000083e-09 -1.511024360000000107e-10 3.654003520000000116e-02
