time current
2.354999969999999902e-09 7.771275179999999280e-09
2.384999979999999843e-09 9.996217190000000553e-09
2.414999979999999947e-09 1.279650610000000010e-08
2.444999980000000050e-09 1.630454170000000057e-08
2.474999980000000153e-09 2.067923080000000020e-08
2.504999990000000094e-09 2.611042050000000025e-08
2.534999990000000197e-09 3.282391249999999690e-08
2.564999989999999887e-09 4.108708040000000172e-08
2.594999989999999990e-09 5.121516009999999877e-08
2.624999999999999931e-09 6.357822709999999987e-08
2.655000000000000034e-09 7.860887050000000604e-08
2.685000000000000137e-09 9.681069460000000436e-08
2.714999999999999827e-09 1.187675170000000033e-07
2.745000010000000181e-09 1.451533929999999991e-07
2.775000009999999871e-09 1.767434409999999948e-07
2.805000009999999974e-09 2.144254130000000053e-07
2.835000010000000077e-09 2.592120440000000061e-07
2.865000020000000018e-09 3.122540590000000136e-07
2.894999799999999969e-09 3.748539259999999990e-07
2.924999800000000072e-09 4.484800509999999763e-07
2.954999800000000175e-09 5.347815200000000362e-07
2.984999799999999865e-09 6.356032150000000161e-07
3.014999809999999806e-09 7.530010180000000196e-07
3.044999809999999909e-09 8.892573650000000336e-07
3.074999810000000012e-09 1.046896159999999925e-06
3.104999810000000115e-09 1.228697560000000027e-06
3.134999820000000056e-09 1.437712630000000092e-06
3.164999820000000159e-09 1.677276030000000099e-06
3.194999819999999849e-09 1.951018700000000111e-06
3.224999819999999952e-09 2.262878300000000025e-06
3.254999829999999893e-09 2.617108290000000111e-06
3.284999829999999996e-09 3.018285039999999911e-06
3.314999830000000100e-09 3.471311859999999944e-06
3.344999830000000203e-09 3.981420380000000352e-06
3.374999840000000144e-09 4.554170120000000405e-06
3.404999839999999833e-09 5.195443010000000219e-06
3.434999839999999936e-09 5.911434980000000107e-06
3.464999840000000040e-09 6.708643010000000401e-06
3.494999849999999981e-09 7.593848300000000333e-06
3.524999850000000084e-09 8.574094860000000196e-06
3.554999850000000187e-09 9.656663680000000612e-06
3.584999849999999877e-09 1.084904220000000042e-05
3.614999859999999818e-09 1.215888639999999954e-05
3.644999859999999921e-09 1.359398269999999928e-05
3.674999860000000024e-09 1.516219980000000041e-05
3.704999860000000127e-09 1.687144140000000105e-05
3.734999859999999817e-09 1.872958460000000025e-05
3.764999869999999758e-09 2.074443179999999843e-05
3.794999869999999861e-09 2.292363930000000004e-05
3.824999869999999964e-09 2.527465400000000130e-05
3.854999870000000067e-09 2.780464460000000142e-05
3.884999880000000008e-09 3.052043029999999688e-05
3.914999880000000111e-09 3.342841230000000098e-05
3.944999880000000215e-09 3.653450399999999819e-05
3.974999880000000318e-09 3.984404609999999742e-05
4.004999890000000259e-09 4.336174609999999933e-05
4.034999890000000362e-09 4.709161660000000166e-05
4.064999889999999638e-09 5.103689549999999685e-05
4.094999889999999741e-09 5.520000199999999883e-05
4.124999899999999682e-09 5.958247130000000305e-05
4.154999899999999785e-09 6.418491099999999944e-05
4.184999899999999889e-09 6.900696459999999626e-05
4.214999899999999992e-09 7.404727509999999480e-05
4.244999909999999933e-09 7.930347060000000491e-05
4.274999910000000036e-09 8.477213849999999629e-05
4.304999910000000139e-09 9.044883339999999707e-05
4.334999910000000242e-09 9.632809090000000064e-05
4.364999920000000183e-09 1.024034349999999985e-04
4.394999920000000286e-09 1.086674309999999938e-04
4.424999920000000390e-09 1.151117179999999935e-04
4.454999919999999666e-09 1.217270550000000058e-04
4.484999929999999607e-09 1.285034089999999914e-04
4.514999929999999710e-09 1.354299890000000128e-04
4.544999929999999813e-09 1.424953809999999924e-04
4.574999929999999916e-09 1.496876070000000057e-04
4.604999939999999857e-09 1.569942110000000055e-04
4.634999939999999960e-09 1.644024010000000129e-04
4.664999940000000064e-09 1.718990970000000074e-04
4.694999940000000167e-09 1.794710989999999872e-04
4.724999950000000108e-09 1.871051349999999943e-04
4.754999950000000211e-09 1.947880079999999875e-04
4.784999950000000314e-09 2.025066350000000127e-04
4.814999949999999590e-09 2.102482100000000115e-04
4.844999960000000358e-09 2.180002050000000074e-04
4.874999959999999634e-09 2.257505259999999974e-04
4.904999959999999737e-09 2.334874730000000031e-04
4.934999959999999841e-09 2.411998869999999989e-04
4.964999969999999782e-09 2.488770989999999797e-04
4.994999969999999885e-09 2.565089670000000031e-04
5.024999969999999988e-09 2.640859460000000180e-04
5.054999970000000091e-09 2.715989539999999936e-04
5.084999980000000032e-09 2.790394360000000157e-04
5.114999980000000135e-09 2.863993000000000008e-04
5.144999980000000239e-09 2.936708620000000238e-04
5.174999980000000342e-09 3.008467610000000077e-04
5.204999990000000283e-09 3.079199520000000219e-04
5.234999990000000386e-09 3.148835680000000212e-04
5.264999989999999662e-09 3.217308549999999966e-04
5.294999989999999765e-09 3.284551200000000205e-04
5.324999999999999706e-09 3.350496120000000179e-04
5.354999999999999809e-09 3.415074610000000096e-04
5.384999999999999912e-09 3.478216240000000029e-04
5.415000000000000016e-09 3.539848260000000107e-04
5.445000009999999957e-09 3.599894409999999847e-04
5.475000010000000060e-09 3.658276109999999905e-04
5.505000010000000163e-09 3.714910709999999852e-04
5.535000010000000266e-09 3.769712640000000086e-04
5.565000020000000207e-09 3.822592839999999770e-04
5.595000020000000310e-09 3.873459349999999897e-04
5.625000020000000414e-09 3.922217869999999971e-04
5.655000019999999690e-09 3.968772070000000014e-04
5.685000029999999631e-09 4.013025030000000239e-04
5.715000029999999734e-09 4.054878660000000115e-04
5.745000029999999837e-09 4.094235479999999922e-04
5.774999589999999634e-09 4.130999730000000118e-04
5.804999589999999738e-09 4.165077989999999941e-04
5.834999589999999841e-09 4.196379740000000052e-04
5.864999599999999782e-09 4.224819129999999798e-04
5.894999599999999885e-09 4.250314670000000078e-04
5.924999599999999988e-09 4.272790680000000262e-04
5.954999600000000091e-09 4.292177620000000118e-04
5.984999610000000032e-09 4.308412609999999910e-04
6.014999610000000136e-09 4.321439770000000120e-04
6.044999610000000239e-09 4.331209929999999897e-04
6.074999610000000342e-09 4.337681169999999778e-04
6.104999620000000283e-09 4.340818270000000091e-04
6.134999620000000386e-09 4.340593590000000148e-04
6.164999619999999662e-09 4.336985579999999866e-04
6.194999619999999765e-09 4.329979419999999916e-04
6.224999629999999706e-09 4.319566360000000023e-04
6.254999629999999809e-09 4.305744080000000243e-04
6.284999629999999913e-09 4.288516360000000109e-04
6.314999630000000016e-09 4.267893380000000142e-04
6.344999639999999957e-09 4.243891159999999755e-04
6.374999640000000060e-09 4.216532689999999786e-04
6.404999640000000163e-09 4.185848520000000133e-04
6.434999640000000266e-09 4.151876489999999759e-04
6.464999650000000207e-09 4.114663749999999997e-04
6.494999650000000311e-09 4.074266760000000214e-04
6.524999649999999587e-09 4.030752750000000115e-04
6.554999649999999690e-09 3.984200590000000052e-04
6.584999659999999631e-09 3.934701379999999758e-04
6.614999659999999734e-09 3.882359600000000253e-04
6.644999659999999837e-09 3.827293989999999788e-04
6.674999659999999940e-09 3.769637549999999807e-04
6.704999669999999881e-09 3.709537849999999912e-04
6.734999669999999984e-09 3.647156119999999876e-04
6.764999670000000088e-09 3.582666980000000180e-04
6.794999670000000191e-09 3.516256980000000251e-04
6.824999680000000132e-09 3.448123169999999849e-04
6.854999680000000235e-09 3.378469850000000120e-04
6.884999680000000338e-09 3.307506560000000244e-04
6.914999679999999614e-09 3.235445179999999810e-04
6.944999690000000382e-09 3.162495270000000090e-04
6.974999689999999658e-09 3.088860830000000174e-04
7.004999689999999762e-09 3.014736280000000030e-04
7.034999689999999865e-09 2.940302659999999963e-04
7.064999699999999806e-09 2.865723509999999730e-04
7.094999699999999909e-09 2.791141159999999816e-04
7.124999700000000012e-09 2.716673479999999778e-04
7.154999700000000115e-09 2.642411270000000006e-04
7.184999710000000056e-09 2.568415660000000181e-04
7.214999710000000159e-09 2.494717480000000170e-04
7.244999710000000263e-09 2.421316889999999876e-04
7.274999710000000366e-09 2.348183479999999923e-04
7.304999720000000307e-09 2.275257719999999927e-04
7.334999720000000410e-09 2.202453760000000049e-04
7.364999719999999686e-09 2.129662609999999942e-04
7.394999719999999789e-09 2.056756490000000073e-04
7.424999729999999730e-09 1.983593679999999960e-04
7.455000170000000139e-09 1.910023569999999950e-04
7.485000179999999253e-09 1.835892910000000097e-04
7.515000180000000183e-09 1.761051540000000033e-04
7.545000179999999459e-09 1.685358440000000004e-04
7.575000180000000390e-09 1.608686730000000132e-04
7.605000189999999503e-09 1.530929440000000131e-04
7.635000190000000434e-09 1.452003200000000010e-04
7.665000189999999710e-09 1.371852269999999962e-04
7.694999300000000191e-09 1.290450450000000051e-04
7.724999309999999305e-09 1.207802780000000062e-04
7.754999310000000235e-09 1.123945549999999998e-04
7.784999309999999511e-09 1.038945190000000048e-04
7.814999310000000442e-09 9.528960799999999841e-05
7.844999319999999555e-09 8.659172450000000344e-05
7.874999320000000486e-09 7.781481689999999389e-05
7.904999319999999762e-09 6.897436110000000652e-05
7.934999320000000692e-09 6.008680789999999901e-05
7.964999329999999806e-09 5.116897960000000309e-05
7.994999330000000736e-09 4.223745049999999795e-05
8.024999330000000012e-09 3.330796969999999665e-05
8.054999329999999288e-09 2.439490889999999882e-05
8.084999340000000056e-09 1.551077729999999919e-05
8.114999339999999332e-09 6.665825819999999839e-06
8.144999340000000263e-09 -2.132232569999999875e-06
8.174999339999999539e-09 -1.087840519999999928e-05
8.204999350000000307e-09 -1.957045240000000020e-05
8.234999349999999583e-09 -2.820881310000000053e-05
8.264999350000000513e-09 -3.679639490000000032e-05
8.294999349999999789e-09 -4.533826719999999884e-05
8.324999360000000557e-09 -5.384124600000000130e-05
8.354999359999999833e-09 -6.231340379999999980e-05
8.384999360000000764e-09 -7.076353360000000095e-05
8.414999360000000040e-09 -7.920058849999999371e-05
8.444999370000000808e-09 -8.763310319999999764e-05
8.474999370000000084e-09 -9.606864480000000366e-05
8.504999369999999360e-09 -1.045133179999999969e-04
8.534999370000000290e-09 -1.129713490000000011e-04
8.564999379999999404e-09 -1.214447399999999956e-04
8.594999380000000335e-09 -1.299330469999999927e-04
8.624999379999999611e-09 -1.384332720000000050e-04
8.654999380000000541e-09 -1.469398700000000037e-04
8.684999389999999655e-09 -1.554448829999999931e-04
8.714999390000000585e-09 -1.639381810000000101e-04
8.744999389999999861e-09 -1.724077879999999865e-04
8.774999390000000792e-09 -1.808403470000000059e-04
8.804999399999999905e-09 -1.892215660000000116e-04
8.834999399999999181e-09 -1.975367780000000090e-04
8.864999400000000112e-09 -2.057714450000000029e-04
8.894999399999999388e-09 -2.139116840000000101e-04
8.924999410000000156e-09 -2.219447630000000019e-04
8.954999409999999432e-09 -2.298594770000000008e-04
8.984999410000000362e-09 -2.376464689999999906e-04
9.014999409999999638e-09 -2.452984340000000226e-04
9.044999420000000406e-09 -2.528101610000000211e-04
9.074999419999999682e-09 -2.601786400000000057e-04
9.104999420000000613e-09 -2.674028219999999940e-04
9.134999419999999889e-09 -2.744833760000000233e-04
9.164999430000000657e-09 -2.814223990000000084e-04
9.194999429999999933e-09 -2.882229749999999863e-04
9.224999429999999209e-09 -2.948887410000000067e-04
9.254999430000000139e-09 -3.014233659999999916e-04
9.284999439999999253e-09 -3.078301670000000226e-04
9.314999440000000183e-09 -3.141115299999999982e-04
9.344999439999999459e-09 -3.202686490000000263e-04
9.374999440000000390e-09 -3.263010880000000061e-04
9.404999449999999504e-09 -3.322065460000000244e-04
9.434999450000000434e-09 -3.379807459999999869e-04
9.464999449999999710e-09 -3.436174010000000241e-04
9.494999450000000640e-09 -3.491083040000000242e-04
9.524999459999999754e-09 -3.544435020000000214e-04
9.554999460000000685e-09 -3.596116439999999981e-04
9.584999459999999961e-09 -3.646003020000000120e-04
9.614999459999999237e-09 -3.693964679999999987e-04
9.644999470000000005e-09 -3.739869859999999974e-04
9.674999469999999281e-09 -3.783591089999999851e-04
9.704999470000000211e-09 -3.825009629999999742e-04
9.734999469999999487e-09 -3.864019820000000088e-04
9.764999480000000255e-09 -3.900532610000000014e-04
9.794999479999999531e-09 -3.934478739999999796e-04
9.824999480000000462e-09 -3.965810170000000031e-04
9.854999479999999738e-09 -3.994501309999999973e-04
9.884999490000000506e-09 -4.020548370000000130e-04
9.914999489999999782e-09 -4.043967060000000068e-04
9.944999490000000712e-09 -4.064790849999999948e-04
9.974999489999999988e-09 -4.083066600000000092e-04
1.000499950000000076e-08 -4.098851350000000263e-04
1.003499950000000003e-08 -4.112206809999999994e-04
1.006499949999999931e-08 -4.123196120000000150e-04
1.009499950000000024e-08 -4.131878379999999852e-04
1.012499949999999951e-08 -4.138304210000000121e-04
1.015499950000000045e-08 -4.142513789999999782e-04
1.018499949999999972e-08 -4.144533010000000009e-04
1.021499950000000065e-08 -4.144372939999999938e-04
1.024499949999999993e-08 -4.142029210000000225e-04
1.027499949999999920e-08 -4.137483479999999885e-04
1.030499950000000013e-08 -4.130704910000000175e-04
1.033499949999999941e-08 -4.121654199999999837e-04
1.036499950000000034e-08 -4.110286830000000041e-04
1.039499949999999962e-08 -4.096559130000000182e-04
1.042499950000000055e-08 -4.080432990000000212e-04
1.045499949999999982e-08 -4.061880750000000065e-04
1.048499950000000075e-08 -4.040891359999999985e-04
1.051499950000000003e-08 -4.017474130000000176e-04
1.054499949999999931e-08 -3.991662229999999828e-04
1.057499950000000024e-08 -3.963516209999999856e-04
1.060499949999999951e-08 -3.933123949999999848e-04
1.063499950000000044e-08 -3.900601589999999771e-04
1.066499959999999975e-08 -3.866090849999999834e-04
1.069499960000000068e-08 -3.829756459999999921e-04
1.072499959999999996e-08 -3.791780620000000037e-04
1.075499959999999923e-08 -3.752358609999999965e-04
1.078499960000000016e-08 -3.711690950000000235e-04
1.081499959999999944e-08 -3.669977010000000008e-04
1.084499960000000037e-08 -3.627408300000000037e-04
1.087499959999999965e-08 -3.584160879999999925e-04
1.090499960000000058e-08 -3.540389010000000191e-04
1.093499959999999985e-08 -3.496219870000000056e-04
1.096499960000000078e-08 -3.451750379999999848e-04
1.099499960000000006e-08 -3.407043399999999927e-04
1.102499959999999933e-08 -3.362127460000000133e-04
1.105499960000000026e-08 -3.316997610000000187e-04
1.108499959999999954e-08 -3.271617750000000140e-04
1.111499960000000047e-08 -3.225924449999999742e-04
1.114499959999999975e-08 -3.179832419999999897e-04
1.117499960000000068e-08 -3.133240970000000162e-04
1.120499959999999995e-08 -3.086041830000000024e-04
1.123499959999999923e-08 -3.038125289999999844e-04
1.126499960000000016e-08 -2.989388589999999860e-04
1.129499959999999944e-08 -2.939742700000000201e-04
1.132499960000000037e-08 -2.889117459999999862e-04
1.135499959999999964e-08 -2.837467179999999807e-04
1.138499960000000057e-08 -2.784773240000000170e-04
1.141499959999999985e-08 -2.731046119999999732e-04
1.144499960000000078e-08 -2.676324220000000096e-04
1.147499960000000005e-08 -2.620673039999999745e-04
1.150499959999999933e-08 -2.564180759999999779e-04
1.153499960000000026e-08 -2.506953900000000114e-04
1.156499959999999954e-08 -2.449110620000000235e-04
1.159499960000000047e-08 -2.390775039999999934e-04
1.162499959999999974e-08 -2.332069419999999930e-04
1.165499960000000067e-08 -2.273107680000000116e-04
1.168499959999999995e-08 -2.213989059999999951e-04
1.171499959999999923e-08 -2.154793040000000065e-04
1.174499960000000016e-08 -2.095574749999999989e-04
1.177499959999999943e-08 -2.036362709999999876e-04
1.180499960000000036e-08 -1.977158239999999873e-04
1.183499959999999964e-08 -1.917935439999999929e-04
1.186499960000000057e-08 -1.858643949999999882e-04
1.189499969999999988e-08 -1.799212619999999974e-04
1.192499970000000081e-08 -1.739554429999999889e-04
1.195499970000000008e-08 -1.679572890000000020e-04
1.198499969999999936e-08 -1.619168030000000028e-04
1.201499970000000029e-08 -1.558243529999999897e-04
1.204499969999999957e-08 -1.496712499999999877e-04
1.207499970000000050e-08 -1.434503789999999938e-04
1.210499969999999977e-08 -1.371566470000000026e-04
1.213499970000000070e-08 -1.307873609999999872e-04
1.216499969999999998e-08 -1.243424190000000026e-04
1.219499969999999925e-08 -1.178243979999999975e-04
1.222499970000000018e-08 -1.112384199999999967e-04
1.225499969999999946e-08 -1.045919420000000056e-04
1.228499970000000039e-08 -9.789437899999999828e-05
1.231499969999999967e-08 -9.115666029999999959e-05
1.234499970000000060e-08 -8.439067460000000351e-05
1.237499969999999987e-08 -7.760873270000000332e-05
1.240499970000000080e-08 -7.082298539999999469e-05
1.243499970000000008e-08 -6.404492159999999434e-05
1.246499969999999936e-08 -5.728492399999999662e-05
1.249499970000000029e-08 -5.055192380000000208e-05
1.252499969999999956e-08 -4.385317150000000091e-05
1.255499970000000049e-08 -3.719415329999999661e-05
1.258499969999999977e-08 -3.057863430000000009e-05
1.261499970000000070e-08 -2.400883020000000155e-05
1.264499969999999998e-08 -1.748568679999999885e-05
1.267499969999999925e-08 -1.100924060000000030e-05
1.270499970000000018e-08 -4.579063899999999830e-06
1.273499969999999946e-08 1.805289679999999939e-06
1.276499970000000039e-08 8.143834749999999913e-06
1.279499969999999966e-08 1.443574549999999916e-05
1.282499970000000059e-08 2.067902279999999941e-05
1.285499969999999987e-08 2.687024789999999867e-05
1.288499970000000080e-08 3.300446040000000258e-05
1.291499970000000008e-08 3.907515199999999684e-05
1.294499969999999935e-08 4.507439730000000329e-05
1.297499970000000028e-08 5.099307599999999905e-05
1.300499969999999956e-08 5.682123450000000177e-05
1.303499970000000049e-08 6.254849000000000530e-05
1.306499969999999977e-08 6.816452510000000102e-05
1.309499980000000073e-08 7.365956839999999409e-05
1.312499980000000000e-08 7.902488140000000409e-05
1.315499979999999928e-08 8.425320990000000412e-05
1.318499980000000021e-08 8.933914799999999779e-05
1.321499979999999949e-08 9.427941399999999552e-05
1.324499980000000042e-08 9.907299679999999342e-05
1.327499979999999969e-08 1.037211910000000010e-04
1.330499980000000062e-08 1.082275190000000055e-04
1.333499979999999990e-08 1.125974669999999970e-04
1.336499979999999918e-08 1.168381640000000038e-04
1.339499980000000011e-08 1.209579350000000052e-04
1.342499979999999938e-08 1.249658089999999865e-04
1.345499980000000031e-08 1.288709319999999938e-04
1.348499979999999959e-08 1.326820199999999891e-04
1.351499980000000052e-08 1.364068009999999925e-04
1.354499979999999979e-08 1.400515319999999931e-04
1.357499980000000072e-08 1.436205490000000125e-04
1.360499980000000000e-08 1.471159479999999966e-04
1.363499979999999928e-08 1.505373800000000119e-04
1.366499980000000021e-08 1.538819779999999946e-04
1.369499979999999948e-08 1.571443859999999875e-04
1.372499980000000041e-08 1.603169080000000051e-04
1.375499979999999969e-08 1.633898210000000030e-04
1.378499980000000062e-08 1.663517030000000033e-04
1.381499979999999990e-08 1.691898939999999878e-04
1.384499980000000083e-08 1.718910060000000011e-04
1.387499980000000010e-08 1.744414039999999907e-04
1.390499979999999938e-08 1.768277139999999993e-04
1.393499980000000031e-08 1.790373349999999900e-04
1.396499979999999958e-08 1.810588439999999888e-04
1.399499980000000052e-08 1.828824319999999967e-04
1.402499979999999979e-08 1.845001240000000047e-04
1.405499980000000072e-08 1.859060579999999904e-04
1.408499980000000000e-08 1.870965930000000011e-04
1.411499979999999927e-08 1.880703489999999947e-04
1.414499980000000020e-08 1.888281840000000122e-04
1.417499979999999948e-08 1.893730810000000060e-04
1.420499980000000041e-08 1.897099279999999875e-04
1.423499979999999969e-08 1.898453629999999955e-04
1.426499980000000062e-08 1.897874459999999975e-04
1.429499989999999992e-08 1.895454039999999870e-04
1.432499989999999920e-08 1.891293210000000028e-04
1.435499990000000013e-08 1.885498199999999897e-04
1.438499989999999941e-08 1.878177860000000113e-04
1.441499990000000034e-08 1.869441179999999938e-04
1.444499989999999961e-08 1.859394540000000118e-04
1.447499990000000054e-08 1.848139799999999947e-04
1.450499989999999982e-08 1.835772559999999877e-04
1.453499990000000075e-08 1.822381450000000024e-04
1.456499990000000003e-08 1.808046359999999919e-04
1.459499989999999930e-08 1.792838590000000077e-04
1.462499990000000023e-08 1.776820279999999938e-04
1.465499989999999951e-08 1.760044829999999987e-04
1.468499990000000044e-08 1.742557069999999984e-04
1.471499989999999972e-08 1.724393660000000082e-04
1.474499990000000065e-08 1.705583999999999898e-04
1.477499989999999992e-08 1.686150499999999875e-04
1.480499989999999920e-08 1.666110180000000037e-04
1.483499990000000013e-08 1.645474549999999931e-04
1.486499989999999940e-08 1.624251020000000033e-04
1.489499990000000033e-08 1.602443660000000072e-04
1.492499990000000126e-08 1.580053649999999942e-04
1.495499900000000025e-08 1.557080099999999946e-04
1.498499989999999982e-08 1.533520409999999902e-04
1.501499899999999881e-08 1.509370780000000086e-04
1.504499989999999837e-08 1.484626409999999892e-04
1.507499900000000067e-08 1.459281919999999946e-04
1.510499990000000023e-08 1.433330910000000071e-04
1.513499899999999922e-08 1.406766390000000009e-04
1.516499989999999878e-08 1.379580210000000071e-04
1.519499900000000108e-08 1.351763200000000035e-04
1.522499990000000064e-08 1.323305039999999938e-04
1.525499899999999963e-08 1.294194229999999924e-04
1.528499989999999919e-08 1.264418099999999935e-04
1.531499900000000149e-08 1.233963410000000018e-04
1.534499990000000106e-08 1.202816779999999971e-04
1.537499909999999842e-08 1.170965700000000043e-04
1.540499989999999961e-08 1.138399170000000006e-04
1.543499910000000028e-08 1.105109189999999979e-04
1.546499990000000147e-08 1.071091899999999936e-04
1.549499909999999883e-08 1.036348769999999965e-04
1.552499999999999840e-08 1.000888010000000058e-04
1.555499910000000070e-08 9.647254050000000252e-05
1.558500000000000026e-08 9.278852670000000010e-05
1.561499909999999925e-08 8.904008430000000598e-05
1.564499999999999881e-08 8.523144060000000433e-05
1.567499910000000111e-08 8.136768160000000126e-05
1.570500000000000067e-08 7.745465699999999794e-05
1.573499909999999966e-08 7.349885710000000265e-05
1.576499999999999922e-08 6.950723040000000613e-05
1.579499910000000152e-08 6.548696549999999384e-05
1.582500000000000108e-08 6.144523649999999559e-05
1.585499910000000007e-08 5.738893379999999848e-05
1.588499999999999964e-08 5.332441289999999783e-05
1.591499909999999862e-08 4.925718889999999823e-05
1.594500000000000150e-08 4.519173309999999818e-05
1.597499910000000049e-08 4.113125030000000179e-05
1.600500000000000005e-08 3.707755240000000068e-05
1.603499909999999904e-08 3.303096669999999757e-05
1.606499999999999860e-08 2.899034370000000147e-05
1.609499910000000090e-08 2.495313860000000026e-05
1.612500000000000046e-08 2.091556230000000101e-05
1.615499909999999945e-08 1.687282750000000070e-05
1.618499999999999901e-08 1.281944789999999930e-05
1.621499910000000131e-08 8.749592779999999694e-06
1.624500000000000087e-08 4.657470069999999938e-06
1.627499909999999986e-08 5.377214619999999831e-07
1.630499999999999943e-08 -3.614196880000000174e-06
1.633499909999999842e-08 -7.801669200000000280e-06
1.636500000000000129e-08 -1.202663039999999950e-05
1.639499910000000028e-08 -1.628935210000000057e-05
1.642499999999999984e-08 -2.058830980000000155e-05
1.645499909999999883e-08 -2.492014939999999927e-05
1.648499999999999839e-08 -2.927974309999999944e-05
1.651499910000000069e-08 -3.366034069999999755e-05
1.654500000000000025e-08 -3.805379670000000179e-05
1.657499920000000093e-08 -4.245088709999999979e-05
1.660499999999999880e-08 -4.684164379999999938e-05
1.663499919999999948e-08 -5.121574209999999806e-05
1.666500000000000066e-08 -5.556287939999999853e-05
1.669499920000000134e-08 -5.987316760000000067e-05
1.672500010000000090e-08 -6.413745000000000372e-05
1.675499919999999989e-08 -6.834761009999999488e-05
1.678500009999999945e-08 -7.249678309999999860e-05
1.681499919999999844e-08 -7.657947569999999367e-05
1.684500010000000132e-08 -8.059164249999999552e-05
1.687499920000000030e-08 -8.453064949999999878e-05
1.690500009999999987e-08 -8.839514340000000081e-05
1.693499919999999886e-08 -9.218489139999999399e-05
1.696500009999999842e-08 -9.590051919999999621e-05
1.699499920000000072e-08 -9.954324919999999648e-05
1.702500010000000028e-08 -1.031146019999999957e-04
1.705499919999999927e-08 -1.066161059999999936e-04
1.708500009999999883e-08 -1.100490119999999956e-04
1.711499920000000113e-08 -1.134140909999999976e-04
1.714500010000000069e-08 -1.167114459999999944e-04
1.717499919999999968e-08 -1.199404210000000053e-04
1.720500009999999925e-08 -1.230995549999999998e-04
1.723499920000000154e-08 -1.261866420000000107e-04
