t              shieldedPair.fdtd_wire_end_Wz_75_71_74_s1.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.00000000000000000E+000   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.42999999394499611E-010   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.85999998788999221E-010   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.12899999818349883E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.17199999757799844E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.21499999697249805E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.25799999636699766E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.30099999576149727E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.34399999515599688E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.38699999455049650E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.42999999394499611E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.47299999333949572E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.51599999273399533E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.55899999212849494E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.60199999152299455E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.64499999091749416E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.68799999031199377E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.73099998970649338E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.77399998910099299E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.81699998849549260E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.85999998788999221E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.90299998728449182E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.94599998667899143E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.98899998607349104E-009   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.10319999854679907E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.10749999848624903E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.11179999842569899E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.11609999836514895E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.12039999830459891E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.12469999824404887E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.12899999818349883E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.13329999812294879E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.13759999806239875E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.14189999800184872E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.14619999794129868E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.15049999788074864E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.15479999782019860E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.15909999775964856E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.16339999769909852E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.16769999763854848E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.17199999757799844E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.17629999751744840E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.18059999745689836E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.18489999739634833E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.18919999733579829E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.19349999727524825E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.19779999721469821E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.20209999715414817E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.20639999709359813E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.21069999703304809E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.21499999697249805E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.21929999691194801E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.22359999685139798E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.22789999679084794E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.23219999673029790E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.23649999666974786E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.24079999660919782E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.24509999654864778E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.24939999648809774E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.25369999642754770E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.25799999636699766E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.26229999630644762E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.26659999624589759E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.27089999618534755E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.27519999612479751E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.27949999606424747E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.28379999600369743E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.28809999594314739E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.29239999588259735E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.29669999582204731E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.30099999576149727E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.30529999570094724E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.30959999564039720E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.31389999557984716E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.31819999551929712E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.32249999545874708E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.32679999539819704E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.33109999533764700E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.33539999527709696E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.33969999521654692E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.34399999515599688E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.34829999509544685E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.35259999503489681E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.35689999497434677E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.36119999491379673E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.36549999485324669E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.36979999479269665E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.37409999473214661E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.37839999467159657E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.38269999461104653E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.38699999455049650E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.39129999448994646E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.39559999442939642E-008   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
