 time conductor_1 conductor_2 conductor_3
    6.45000026E-11    0.00000000    0.00000000    0.00000000
    1.07499995E-10    0.00000000    0.00000000    0.00000000
    1.50500001E-10    0.00000000    0.00000000    0.00000000
    1.93499994E-10    0.00000000    0.00000000    0.00000000
    2.36499986E-10    0.00000000    0.00000000    0.00000000
    2.79499979E-10    0.00000000    0.00000000    0.00000000
    3.22499971E-10    0.00000000    0.00000000    0.00000000
    3.65499964E-10    0.00000000    0.00000000    0.00000000
    4.08499956E-10    0.00000000    0.00000000    0.00000000
    4.51499949E-10    0.00000000    0.00000000    0.00000000
    4.94499997E-10    0.00000000    0.00000000    0.00000000
    5.37499989E-10    0.00000000    0.00000000    0.00000000
    5.80499981E-10    0.00000000    0.00000000    0.00000000
    6.23499974E-10    0.00000000    0.00000000    0.00000000
    6.66499966E-10    0.00000000    0.00000000    0.00000000
    7.09499959E-10    0.00000000    0.00000000    0.00000000
    7.52499951E-10    0.00000000    0.00000000    0.00000000
    7.95499944E-10    0.00000000    0.00000000    0.00000000
    8.38499936E-10    0.00000000    0.00000000    0.00000000
    8.81499929E-10    0.00000000    0.00000000    0.00000000
    9.24499921E-10    0.00000000    0.00000000    0.00000000
    9.67499969E-10    0.00000000    0.00000000    0.00000000
    1.01050002E-09    0.00000000    0.00000000    0.00000000
    1.05350006E-09    0.00000000    0.00000000    0.00000000
    1.09650011E-09    0.00000000    0.00000000    0.00000000
    1.13950016E-09    0.00000000    0.00000000    0.00000000
    1.18250021E-09    0.00000000    0.00000000    0.00000000
    1.22550026E-09    0.00000000    0.00000000    0.00000000
    1.26850030E-09    0.00000000    0.00000000    0.00000000
    1.31150035E-09    0.00000000    0.00000000    0.00000000
    1.35450040E-09    0.00000000    0.00000000    0.00000000
    1.39750045E-09    0.00000000    0.00000000    0.00000000
    1.44050050E-09    0.00000000    0.00000000    0.00000000
    1.48350054E-09    0.00000000    0.00000000    0.00000000
    1.52650059E-09    0.00000000    0.00000000    0.00000000
    1.56950064E-09    0.00000000    0.00000000    0.00000000
    1.61250069E-09    0.00000000    0.00000000    0.00000000
    1.65550074E-09    0.00000000    0.00000000    0.00000000
    1.69850078E-09    0.00000000    0.00000000    0.00000000
    1.74150083E-09    0.00000000    0.00000000    0.00000000
    1.78450088E-09    0.00000000    0.00000000    0.00000000
    1.82750093E-09    0.00000000    0.00000000    0.00000000
    1.87050087E-09    0.00000000    0.00000000    0.00000000
    1.91350091E-09    0.00000000    0.00000000    0.00000000
    1.95650096E-09    0.00000000    0.00000000    0.00000000
    1.99950101E-09    0.00000000    0.00000000    0.00000000
    2.04250106E-09    0.00000000    0.00000000    0.00000000
    2.08550111E-09    0.00000000    0.00000000    0.00000000
    2.12850115E-09    0.00000000    0.00000000    0.00000000
    2.17150120E-09    0.00000000    0.00000000    0.00000000
    2.21450125E-09    0.00000000    0.00000000    0.00000000
    2.25750130E-09    0.00000000    0.00000000    0.00000000
    2.30050134E-09    0.00000000    0.00000000    0.00000000
    2.34350139E-09    0.00000000    0.00000000    0.00000000
    2.38650144E-09    0.00000000    0.00000000    0.00000000
    2.42950149E-09    0.00000000    0.00000000    0.00000000
    2.47250154E-09    0.00000000    0.00000000    0.00000000
    2.51550158E-09    0.00000000    0.00000000    0.00000000
    2.55850163E-09    0.00000000    0.00000000    0.00000000
    2.60150168E-09    0.00000000    0.00000000    0.00000000
    2.64450173E-09    0.00000000    0.00000000    0.00000000
    2.68750178E-09    0.00000000    0.00000000    0.00000000
    2.73050182E-09    0.00000000    0.00000000    0.00000000
    2.77350187E-09    0.00000000    0.00000000    0.00000000
    2.81650192E-09    0.00000000    0.00000000    0.00000000
    2.85950197E-09    0.00000000    0.00000000    0.00000000
    2.90250202E-09    0.00000000    0.00000000    0.00000000
    2.94550206E-09    0.00000000    0.00000000    0.00000000
    2.98850211E-09    0.00000000    0.00000000    0.00000000
    3.03150216E-09    0.00000000    0.00000000    0.00000000
    3.07450221E-09    0.00000000    0.00000000    0.00000000
    3.11750226E-09    0.00000000    0.00000000    0.00000000
    3.16050230E-09    0.00000000    0.00000000    0.00000000
    3.20350235E-09    0.00000000    0.00000000    0.00000000
    3.24650240E-09    0.00000000    0.00000000    0.00000000
    3.28950245E-09    0.00000000    0.00000000    0.00000000
    3.33250250E-09    0.00000000    0.00000000    0.00000000
    3.37550254E-09    0.00000000    0.00000000    0.00000000
    3.41850259E-09    0.00000000    0.00000000    0.00000000
    3.46150264E-09    0.00000000    0.00000000    0.00000000
    3.50450269E-09    0.00000000    0.00000000    0.00000000
    3.54750274E-09    0.00000000    0.00000000    0.00000000
    3.59050278E-09    0.00000000    0.00000000    0.00000000
    3.63350283E-09    0.00000000    0.00000000    0.00000000
    3.67650288E-09    0.00000000    0.00000000    0.00000000
    3.71950293E-09    0.00000000    0.00000000    0.00000000
    3.76250320E-09    0.00000000    0.00000000    0.00000000
    3.80550302E-09    0.00000000    0.00000000    0.00000000
    3.84850285E-09    0.00000000    0.00000000    0.00000000
    3.89150268E-09    0.00000000    0.00000000    0.00000000
    3.93450250E-09    0.00000000    0.00000000    0.00000000
    3.97750233E-09    0.00000000    0.00000000    0.00000000
    4.02050215E-09    0.00000000    0.00000000    0.00000000
    4.06350198E-09    0.00000000    0.00000000    0.00000000
    4.10650181E-09    0.00000000    0.00000000    0.00000000
    4.14950163E-09    0.00000000    0.00000000    0.00000000
    4.19250146E-09    0.00000000    0.00000000    0.00000000
    4.23550128E-09    0.00000000    0.00000000    0.00000000
    4.27850111E-09    0.00000000    0.00000000    0.00000000
    4.32150093E-09    0.00000000    0.00000000    0.00000000
    4.36450076E-09    0.00000000    0.00000000    0.00000000
    4.40750059E-09    0.00000000    0.00000000    0.00000000
    4.45050041E-09   -2.80259693E-45    0.00000000    0.00000000
    4.49350024E-09   -1.40129846E-44    0.00000000    0.00000000
    4.53650006E-09   -6.30584309E-44    0.00000000    0.00000000
    4.57949989E-09   -2.64845410E-43   -2.80259693E-45   -2.80259693E-45
