 time conductor_1 conductor_2 conductor_3
    4.49999968E-11    0.00000000    0.00000000    0.00000000
    7.49999993E-11    0.00000000    0.00000000    0.00000000
    1.04999995E-10    0.00000000    0.00000000    0.00000000
    1.34999997E-10    0.00000000    0.00000000    0.00000000
    1.65000000E-10    0.00000000    0.00000000    0.00000000
    1.95000002E-10    0.00000000    0.00000000    0.00000000
    2.25000005E-10    0.00000000    0.00000000    0.00000000
    2.54999993E-10    0.00000000    0.00000000    0.00000000
    2.84999996E-10    0.00000000    0.00000000    0.00000000
    3.14999998E-10    0.00000000    0.00000000    0.00000000
    3.45000001E-10    0.00000000    0.00000000    0.00000000
    3.75000003E-10    0.00000000    0.00000000    0.00000000
    4.05000006E-10    0.00000000    0.00000000    0.00000000
    4.35000008E-10    0.00000000    0.00000000    0.00000000
    4.65000011E-10    0.00000000    1.55530108E-06    6.87539432E-06
    4.94999985E-10    8.43069574E-06    8.57332816E-06    3.78994228E-05
    5.24999988E-10    4.64727491E-05    2.80700442E-05    1.24086975E-04
    5.54999990E-10    1.52157023E-04    7.08745501E-05    3.13309429E-04
    5.84999993E-10    3.84183979E-04    1.52271226E-04    6.73133181E-04
    6.14999995E-10    8.25404422E-04    2.92569748E-04    1.29333965E-03
    6.44999998E-10    1.58590940E-03    5.17594337E-04    2.28808774E-03
    6.75000000E-10    2.80568213E-03    8.59084656E-04    3.79768666E-03
    7.05000003E-10    4.65677120E-03    1.35500240E-03    5.98995015E-03
    7.35000005E-10    7.34495278E-03    2.04973877E-03    9.06111579E-03
    7.65000008E-10    1.11108543E-02    2.99421931E-03    1.32363047E-02
    7.95000010E-10    1.62305236E-02    4.24595177E-03    1.87697373E-02
    8.25000013E-10    2.30156891E-02    5.86900488E-03    2.59446390E-02
    8.55000015E-10    3.18136439E-02    7.93392025E-03    3.50728445E-02
    8.85000018E-10    4.30067629E-02    1.05175534E-02    4.64941040E-02
    9.15000020E-10    5.70116565E-02    1.37028508E-02    6.05750903E-02
    9.44999967E-10    7.42779374E-02    1.75785590E-02    7.77081177E-02
    9.74999970E-10    9.52866748E-02    2.22388748E-02    9.83095989E-02
    1.00499997E-09   0.120548472    2.77830362E-02   0.122818232
    1.03499997E-09   0.150601268    3.43148634E-02   0.151692957
    1.06499998E-09   0.186007828    4.19422425E-02   0.185410708
    1.09499998E-09   0.227352947    5.07765897E-02   0.224463999
    1.12499998E-09   0.275240600    6.09322414E-02   0.269358277
    1.15499998E-09   0.330290526    7.25258514E-02   0.320609212
    1.18499999E-09   0.393135071    8.56757462E-02   0.378739893
    1.21499999E-09   0.464415640   0.100501269   0.444277912
    1.24499999E-09   0.544779181   0.117122129   0.517752409
    1.27499999E-09   0.634874523   0.135657728   0.599691212
    1.30500000E-09   0.735348940   0.156226471   0.690617859
    1.33500000E-09   0.846844316   0.178945199   0.791048706
    1.36500000E-09   0.969993889   0.203928471   0.901490271
    1.39500000E-09    1.10541868   0.231288016    1.02243650
    1.42500001E-09    1.25372458   0.261132181    1.15436625
    1.45500001E-09    1.41549850   0.293565333    1.29774094
    1.48500001E-09    1.59130621   0.328687429    1.45300233
    1.51500001E-09    1.78168976   0.366593510    1.62057066
    1.54500002E-09    1.98716414   0.407373339    1.80084276
    1.57500002E-09    2.20821619   0.451111078    1.99419069
    1.60500002E-09    2.44530177   0.497884899    2.20095992
    1.63500002E-09    2.69884491   0.547766805    2.42146897
    1.66500003E-09    2.96923590   0.600822449    2.65600801
    1.69500003E-09    3.25683045   0.657110989    2.90483832
    1.72500003E-09    3.56194925   0.716684937    3.16819215
    1.75500003E-09    3.88487720   0.779590130    3.44627213
    1.78500004E-09    4.22586250   0.845865905    3.73925209
    1.81500004E-09    4.58511782   0.915544868    4.04727650
    1.84500004E-09    4.96282148   0.988653243    4.37046099
    1.87499993E-09    5.35911417    1.06521094    4.70889330
    1.90499994E-09    5.77410412    1.14523160    5.06263447
    1.93499994E-09    6.20786619    1.22872305    5.43171835
    1.96499994E-09    6.66044140    1.31568718    5.81615353
    1.99499994E-09    7.13184071    1.40612054    6.21592522
    2.02499995E-09    7.62204552    1.50001442    6.63099432
    2.05499995E-09    8.13100910    1.59735513    7.06130028
    2.08499995E-09    8.65865517    1.69812429    7.50676250
    2.11499995E-09    9.20488644    1.80229926    7.96728086
    2.14499996E-09    9.76957989    1.90985334    8.44273663
    2.17499996E-09    10.3525896    2.02075601    8.93299484
    2.20499996E-09    10.9537506    2.13497305    9.43790531
    2.23499996E-09    11.5728779    2.25246739    9.95730305
    2.26499997E-09    12.2097702    2.37319875    10.4910097
    2.29499997E-09    12.8642082    2.49712420    11.0388365
    2.32499997E-09    13.5359612    2.62419844    11.6005831
    2.35499997E-09    14.2247810    2.75437379    12.1760387
    2.38499998E-09    14.9304123    2.88760090    12.7649851
    2.41499998E-09    15.6525860    3.02382827    13.3671942
    2.44499998E-09    16.3910217    3.16300297    13.9824324
    2.47499998E-09    17.1454353    3.30507064    14.6104593
    2.50499999E-09    17.9155293    3.44997549    15.2510290
    2.53499999E-09    18.7010040    3.59766102    15.9038906
    2.56499999E-09    19.5015526    3.74806929    16.5687885
    2.59499999E-09    20.3168583    3.90114188    17.2454643
    2.62500000E-09    21.1466064    4.05681944    17.9336567
    2.65500000E-09    21.9904766    4.21504211    18.6331005
    2.68500000E-09    22.8481426    4.37575006    19.3435287
    2.71500000E-09    23.7192783    4.53888273    20.0646744
    2.74500001E-09    24.6035576    4.70437908    20.7962704
    2.77500001E-09    25.5006485    4.87217855    21.5380478
    2.80500001E-09    26.4102268    5.04222107    22.2897396
    2.83500001E-09    27.3319607    5.21444607    23.0510807
