 time conductor_1
    1.99999999E-08    0.00000000
    3.99999998E-08    3.90110254
    5.99999979E-08    4.09424019
    7.99999995E-08    7.81453514
    1.00000001E-07    8.17629433
    1.19999996E-07    11.7352724
    1.39999997E-07    12.2519474
    1.59999999E-07    15.6565704
    1.80000001E-07    16.3269367
    2.00000002E-07    19.5903244
    2.20000004E-07    20.3883476
    2.39999991E-07    23.5335007
    2.59999979E-07    24.4453354
    2.79999966E-07    25.5265255
    2.99999954E-07    24.4983635
    3.19999941E-07    25.4770222
    3.39999929E-07    24.5489445
    3.59999916E-07    25.4268932
    3.79999904E-07    24.5946941
    3.99999891E-07    25.3847980
    4.19999878E-07    24.6317139
    4.39999866E-07    25.3514671
    4.59999853E-07    24.6680317
    4.79999869E-07    25.3161850
    4.99999885E-07    24.6997604
    5.19999901E-07    25.2823772
    5.39999917E-07    24.7318039
    5.59999933E-07    25.2563286
    5.79999949E-07    24.7545147
    5.99999964E-07    25.2342224
    6.19999980E-07    24.7780018
    6.39999996E-07    25.2111588
    6.60000012E-07    24.8002796
    6.80000028E-07    25.1910381
    7.00000044E-07    24.8199730
    7.20000060E-07    25.1647854
    7.40000075E-07    24.8439522
    7.60000091E-07    25.1491032
    7.80000107E-07    24.8588886
    8.00000123E-07    25.1349201
    8.20000139E-07    24.8724003
    8.40000155E-07    25.1149731
    8.60000171E-07    24.8913746
    8.80000186E-07    25.1042309
    9.00000202E-07    24.9021511
    9.20000218E-07    25.0954475
    9.40000234E-07    24.9029598
    9.60000193E-07    25.0928001
    9.80000209E-07    24.9127312
    1.00000022E-06    25.0839825
    1.02000024E-06    24.9213581
    1.04000026E-06    25.0755825
    1.06000027E-06    24.9218063
    1.08000029E-06    25.0751553
    1.10000030E-06    24.9324226
    1.12000032E-06    25.0650711
    1.14000034E-06    24.9389191
    1.16000035E-06    25.0518017
    1.18000037E-06    24.9515476
    1.20000038E-06    25.0470772
    1.22000040E-06    24.9561634
    1.24000042E-06    25.0384922
    1.26000043E-06    24.9642162
    1.28000045E-06    25.0348854
    1.30000046E-06    24.9677963
    1.32000048E-06    25.0315552
    1.34000049E-06    24.9708958
    1.36000051E-06    25.0284805
    1.38000053E-06    24.9737797
    1.40000054E-06    25.0116234
    1.42000056E-06    24.9756985
    1.44000057E-06    25.0240059
    1.46000059E-06    24.9780579
    1.48000061E-06    25.0216751
    1.50000062E-06    24.9802761
    1.52000064E-06    25.0196476
    1.54000065E-06    24.9822693
    1.56000067E-06    25.0177364
    1.58000068E-06    24.9840031
    1.60000070E-06    25.0160332
    1.62000072E-06    24.9856472
    1.64000073E-06    25.0145493
    1.66000075E-06    24.9729404
    1.68000076E-06    25.0265827
    1.70000078E-06    24.9755669
    1.72000080E-06    25.0240879
    1.74000081E-06    24.9779434
    1.76000083E-06    25.0218296
    1.78000084E-06    24.9800911
    1.80000086E-06    25.0197830
    1.82000088E-06    24.9820366
    1.84000089E-06    25.0037575
    1.86000091E-06    24.9973145
    1.88000092E-06    25.0034409
    1.90000094E-06    24.9976101
    1.92000084E-06    25.0031452
    1.94000086E-06    24.9978828
    1.96000087E-06    25.0028915
    1.98000089E-06    24.9981346
    2.00000090E-06    25.0026588
    2.02000092E-06    24.9983540
    2.04000094E-06    25.0024414
    2.06000095E-06    24.9985600
    2.08000097E-06    25.0022507
    2.10000098E-06    24.9987488
    2.12000100E-06    25.0020714
    2.14000102E-06    24.9989109
    2.16000103E-06    25.0019131
    2.18000105E-06    24.9990616
    2.20000106E-06    25.0017757
    2.22000108E-06    24.9991970
    2.24000109E-06    25.0016441
    2.26000111E-06    24.9993153
    2.28000113E-06    25.0015297
    2.30000114E-06    24.9994297
    2.32000116E-06    25.0014248
    2.34000117E-06    24.9995289
    2.36000119E-06    25.0013313
    2.38000121E-06    24.9996147
    2.40000122E-06    25.0012455
    2.42000124E-06    24.9996948
    2.44000125E-06    25.0011711
    2.46000127E-06    24.9917946
    2.48000129E-06    25.0087013
    2.50000130E-06    24.9926109
    2.52000132E-06    25.0079060
    2.54000133E-06    24.9933586
    2.56000135E-06    25.0071716
    2.58000136E-06    24.9940662
    2.60000138E-06    25.0065289
    2.62000140E-06    24.9946957
    2.64000141E-06    25.0059185
    2.66000143E-06    24.9952469
    2.68000144E-06    25.0053806
    2.70000146E-06    24.9957733
    2.72000148E-06    25.0049057
    2.74000149E-06    24.9962215
    2.76000151E-06    25.0044823
    2.78000152E-06    24.9682522
    2.80000154E-06    25.0311184
    2.82000155E-06    24.9713364
    2.84000157E-06    25.0281887
    2.86000159E-06    24.9741039
    2.88000160E-06    25.0254478
    2.90000162E-06    24.9766369
    2.92000163E-06    25.0230789
    2.94000165E-06    24.9789925
    2.96000167E-06    25.0208836
    2.98000168E-06    24.9810314
    3.00000170E-06    25.0188599
    3.02000171E-06    24.9829292
    3.04000173E-06    25.0171070
    3.06000175E-06    24.9846630
    3.08000176E-06    25.0154705
    3.10000178E-06    24.9861698
    3.12000179E-06    25.0139847
    3.14000181E-06    24.9875813
    3.16000182E-06    25.0126953
    3.18000184E-06    24.9888535
    3.20000186E-06    25.0114746
    3.22000187E-06    24.9899616
    3.24000189E-06    25.0103855
    3.26000190E-06    24.9910145
    3.28000192E-06    25.0094376
    3.30000194E-06    24.9636078
    3.32000195E-06    25.0416508
    3.34000197E-06    24.9612122
    3.36000198E-06    25.0377178
    3.38000200E-06    24.9649563
    3.40000202E-06    25.0341625
    3.42000203E-06    24.9683456
    3.44000205E-06    25.0309391
    3.46000206E-06    24.9714088
    3.48000208E-06    25.0280437
    3.50000209E-06    24.9742737
    3.52000211E-06    25.0253906
    3.54000213E-06    24.9767532
    3.56000214E-06    25.0229263
    3.58000216E-06    24.9790497
    3.60000217E-06    25.0207920
    3.62000219E-06    24.9811649
    3.64000221E-06    25.0188065
    3.66000222E-06    24.9546146
    3.68000224E-06    25.0438938
    3.70000225E-06    24.9591217
    3.72000227E-06    25.0397549
    3.74000228E-06    24.9632072
    3.76000230E-06    25.0358639
    3.78000232E-06    24.9667587
    3.80000233E-06    25.0323677
    3.82000235E-06    24.9701176
    3.84000214E-06    25.0515194
    3.86000193E-06    24.9582844
    3.88000171E-06    25.0626888
    3.90000150E-06    24.9474087
    3.92000129E-06    25.0728302
    3.94000108E-06    24.9379158
    3.96000087E-06    25.0537891
    3.98000066E-06    24.9559956
    4.00000044E-06    19.3242474
    4.02000023E-06    18.7059460
    4.04000002E-06    13.5635862
    4.05999981E-06    12.5011864
    4.07999960E-06    7.75450802
    4.09999939E-06    6.28061724
    4.11999918E-06    1.95816898
    4.13999896E-06    8.99412856E-02
    4.15999875E-06   -3.87023115
    4.17999854E-06   -6.03622437
    4.19999833E-06   -9.75866413
    4.21999812E-06   -12.1380949
    4.23999791E-06   -12.8082018
    4.25999770E-06   -12.2360983
    4.27999748E-06   -12.7193460
    4.29999727E-06   -12.3224621
    4.31999706E-06   -12.6265297
    4.33999685E-06   -12.4170122
    4.35999664E-06   -12.5417347
    4.37999643E-06   -12.4897594
    4.39999621E-06   -12.4780636
    4.41999600E-06   -12.5547638
    4.43999579E-06   -12.4177608
    4.45999558E-06   -12.6065626
    4.47999537E-06   -12.3653841
    4.49999516E-06   -12.6540842
    4.51999495E-06   -12.3295660
    4.53999473E-06   -12.6548681
    4.55999452E-06   -12.3291035
    4.57999431E-06   -12.6567202
    4.59999410E-06   -12.3280859
    4.61999389E-06   -12.6732368
    4.63999368E-06   -12.3285637
    4.65999346E-06   -12.6718969
    4.67999325E-06   -12.2909565
    4.69999304E-06   -12.7036476
    4.71999283E-06   -12.2733793
    4.73999262E-06   -12.7204304
    4.75999241E-06   -12.2585306
    4.77999220E-06   -12.7335892
    4.79999198E-06   -12.2650080
    4.81999177E-06   -12.7259989
    4.83999156E-06   -12.2842579
    4.85999135E-06   -12.7077150
    4.87999114E-06   -12.3045340
    4.89999093E-06   -12.6607256
    4.91999072E-06   -12.3624239
    4.93999050E-06   -12.6728821
    4.95999029E-06   -12.3522768
    4.97999008E-06   -12.6254148
    4.99998987E-06   -12.3976898
    5.01998966E-06   -12.6273756
    5.03998945E-06   -12.3391113
    5.05998923E-06   -12.6412001
    5.07998902E-06   -12.3838682
    5.09998881E-06   -12.6498375
    5.11998860E-06   -12.3082047
    5.13998839E-06   -12.6639833
    5.15998818E-06   -12.3631086
    5.17998797E-06   -12.6560249
    5.19998775E-06   -12.3204861
    5.21998754E-06   -12.6957359
    5.23998733E-06   -12.3460207
    5.25998712E-06   -12.6147032
    5.27998691E-06   -12.3667068
    5.29998670E-06   -12.6514511
    5.31998649E-06   -12.3886061
    5.33998627E-06   -12.5734205
    5.35998606E-06   -12.3857365
    5.37998585E-06   -12.6114273
    5.39998564E-06   -12.3709726
    5.41998543E-06   -12.5901890
    5.43998522E-06   -12.3906898
    5.45998500E-06   -12.6276150
    5.47998479E-06   -12.3431902
    5.49998458E-06   -12.6289816
    5.51998437E-06   -12.3990955
    5.53998416E-06   -12.5753021
    5.55998395E-06   -12.3928156
    5.57998374E-06   -12.5811691
    5.59998352E-06   -12.4442930
    5.61998331E-06   -12.5115643
    5.63998310E-06   -12.4528160
    5.65998289E-06   -12.5816612
    5.67998268E-06   -12.4430208
    5.69998247E-06   -12.5340376
    5.71998225E-06   -12.4317646
    5.73998204E-06   -12.6011305
    5.75998183E-06   -12.3805714
    5.77998162E-06   -12.5807943
    5.79998141E-06   -12.3796930
    5.81998120E-06   -12.6372147
    5.83998099E-06   -12.3474493
    5.85998077E-06   -12.6106157
    5.87998056E-06   -12.4297466
    5.89998035E-06   -12.5897007
    5.91998014E-06   -12.3931761
    5.93997993E-06   -12.5675287
    5.95997972E-06   -12.4706306
    5.97997951E-06   -12.5506830
    5.99997929E-06   -12.4298239
    6.01997908E-06   -12.5326872
    6.03997887E-06   -16.3535538
    6.05997866E-06   -16.6529732
    6.07997845E-06   -20.2389927
    6.09997824E-06   -20.7404919
    6.11997802E-06   -24.1837883
    6.13997781E-06   -24.7992992
    6.15997760E-06   -28.1254978
    6.17997739E-06   -28.8346100
    6.19997718E-06   -32.0718689
    6.21997697E-06   -32.9065819
    6.23997676E-06   -36.0105209
    6.25997654E-06   -36.9596939
    6.27997633E-06   -38.0145721
    6.29997612E-06   -37.0115013
    6.31997591E-06   -37.9638863
    6.33997570E-06   -37.0608177
    6.35997549E-06   -37.9195366
    6.37997528E-06   -37.1029282
    6.39997506E-06   -37.8794479
    6.41997485E-06   -37.1293373
    6.43997464E-06   -37.8537483
    6.45997443E-06   -37.1659660
    6.47997422E-06   -37.8188972
    6.49997401E-06   -37.1989517
    6.51997379E-06   -37.7874298
    6.53997358E-06   -37.2294350
    6.55997337E-06   -37.7581558
    6.57997316E-06   -37.2562332
    6.59997295E-06   -37.7318459
    6.61997274E-06   -37.2813683
    6.63997253E-06   -37.7090073
    6.65997231E-06   -37.3037605
    6.67997210E-06   -37.6874466
    6.69997189E-06   -37.3232231
    6.71997168E-06   -37.6684723
    6.73997147E-06   -37.3001328
    6.75997126E-06   -37.6894379
    6.77997105E-06   -37.3236771
    6.79997083E-06   -37.6672249
    6.81997062E-06   -37.3445511
    6.83997041E-06   -37.6473885
    6.85997020E-06   -37.3630829
    6.87996999E-06   -37.6299934
    6.89996978E-06   -37.3795891
    6.91996956E-06   -37.6144867
    6.93996935E-06   -37.3943100
    6.95996914E-06   -37.6003571
    6.97996893E-06   -37.4071541
    6.99996872E-06   -37.5879860
    7.01996851E-06   -37.4189491
    7.03996830E-06   -37.5773239
    7.05996808E-06   -37.4291458
    7.07996787E-06   -37.5675278
    7.09996766E-06   -37.4379959
    7.11996745E-06   -37.5591125
    7.13996724E-06   -37.4461098
    7.15996703E-06   -37.5517845
    7.17996681E-06   -37.4529190
    7.19996660E-06   -37.5453568
    7.21996639E-06   -37.4589729
    7.23996618E-06   -37.5397415
    7.25996597E-06   -37.4228554
    7.27996576E-06   -37.5811539
    7.29996555E-06   -37.4271164
    7.31996533E-06   -37.5678558
    7.33996512E-06   -37.4394875
    7.35996491E-06   -37.5563545
    7.37996470E-06   -37.4501495
    7.39996449E-06   -37.5464439
    7.41996428E-06   -37.4593430
    7.43996407E-06   -37.5379410
    7.45996385E-06   -37.4674492
    7.47996364E-06   -37.5304756
    7.49996343E-06   -37.4741859
    7.51996322E-06   -37.5240021
    7.53996301E-06   -37.4800911
    7.55996280E-06   -37.5187302
    7.57996258E-06   -37.4851341
    7.59996237E-06   -37.5141106
    7.61996216E-06   -37.4476891
    7.63996195E-06   -37.5473862
    7.65996174E-06   -37.4594040
    7.67996153E-06   -37.5370216
    7.69996132E-06   -37.4691963
    7.71996110E-06   -37.5279999
    7.73996089E-06   -37.4772797
    7.75996068E-06   -37.5203743
    7.77996047E-06   -37.4842529
    7.79996026E-06   -37.5466766
    7.81996005E-06   -37.4700050
    7.83995984E-06   -37.5592995
    7.85995962E-06   -37.4585915
    7.87995941E-06   -37.5689735
    7.89995920E-06   -37.4501228
    7.91995899E-06   -37.5351372
    7.93995878E-06   -37.4809570
    7.95995857E-06   -34.8561554
    7.97995835E-06   -34.1999702
    7.99995814E-06   -32.1207924
    8.01995793E-06   -30.9904022
    8.03995772E-06   -29.3063126
    8.05995751E-06   -27.7668800
    8.07995730E-06   -26.4853153
    8.09995709E-06   -24.6104202
    8.11995687E-06   -23.6191864
    8.13995666E-06   -21.5426636
    8.15995645E-06   -20.6690426
    8.17995624E-06   -18.5097160
    8.19995603E-06   -19.0162468
    8.21995582E-06   -18.4686852
    8.23995560E-06   -19.0470467
    8.25995539E-06   -18.4453716
    8.27995518E-06   -19.0789433
    8.29995497E-06   -18.4049416
    8.31995476E-06   -19.1071644
    8.33995455E-06   -18.3885937
    8.35995434E-06   -19.1164036
    8.37995412E-06   -18.3834934
    8.39995391E-06   -19.1152897
    8.41995370E-06   -18.3899822
    8.43995349E-06   -19.1058311
    8.45995328E-06   -18.4043331
    8.47995307E-06   -19.0857620
    8.49995286E-06   -18.4697571
    8.51995264E-06   -19.0238724
    8.53995243E-06   -18.5285053
    8.55995222E-06   -18.9673309
    8.57995201E-06   -18.5583897
    8.59995180E-06   -18.9171524
    8.61995159E-06   -18.6066628
    8.63995137E-06   -18.9185562
    8.65995116E-06   -18.6109200
    8.67995095E-06   -18.9056873
    8.69995074E-06   -18.6226463
    8.71995053E-06   -18.8923378
    8.73995032E-06   -18.6369419
    8.75995011E-06   -18.8411560
    8.77994989E-06   -18.6860619
    8.79994968E-06   -18.7893162
    8.81994947E-06   -18.7336578
    8.83994926E-06   -18.7441025
    8.85994905E-06   -18.8040733
    8.87994884E-06   -18.6583996
    8.89994863E-06   -18.7934589
    8.91994841E-06   -18.6669464
    8.93994820E-06   -18.8693104
    8.95994799E-06   -18.5980473
    8.97994778E-06   -18.8538322
    8.99994757E-06   -18.6957302
    9.01994736E-06   -18.8414059
    9.03994714E-06   -18.6225662
    9.05994693E-06   -18.8273258
    9.07994672E-06   -18.7242813
    9.09994651E-06   -18.8200588
    9.11994630E-06   -18.6420536
    9.13994609E-06   -18.8293438
    9.15994588E-06   -18.7010384
    9.17994566E-06   -18.7766323
    9.19994545E-06   -18.6622906
    9.21994524E-06   -18.8949108
    9.23994503E-06   -18.6389351
    9.25994482E-06   -18.8324852
    9.27994461E-06   -18.6118469
    9.29994440E-06   -18.9400215
    9.31994418E-06   -18.6074467
    9.33994397E-06   -18.8709888
    9.35994376E-06   -18.6601048
    9.37994355E-06   -18.8951912
    9.39994334E-06   -18.6393490
    9.41994313E-06   -18.8311787
    9.43994291E-06   -18.7153244
    9.45994270E-06   -18.8262806
    9.47994249E-06   -18.6363602
    9.49994228E-06   -18.8980942
    9.51994207E-06   -18.6562901
    9.53994186E-06   -18.8795509
    9.55994165E-06   -18.5897388
    9.57994143E-06   -18.9479980
    9.59994122E-06   -18.6133289
    9.61994101E-06   -18.8327999
    9.63994080E-06   -18.6350403
    9.65994059E-06   -18.8956985
    9.67994038E-06   -18.6609898
    9.69994016E-06   -18.7892456
    9.71993995E-06   -18.7392178
    9.73993974E-06   -18.8194065
    9.75993953E-06   -18.7209778
    9.77993932E-06   -18.7544250
    9.79993911E-06   -18.7693405
    9.81993890E-06   -18.7944832
    9.83993868E-06   -18.6496429
    9.85993847E-06   -18.8183746
    9.87993826E-06   -18.7110977
    9.89993805E-06   -18.8459263
    9.91993784E-06   -18.6039333
    9.93993763E-06   -18.8590794
    9.95993742E-06   -18.6758366
    9.97993720E-06   -18.8765163
    9.99993699E-06   -12.9448280
    1.00199368E-05   -12.5565987
    1.00399366E-05   -7.24266052
    1.00599364E-05   -6.31415701
    1.00799361E-05   -1.41999185
    1.00999359E-05  -0.139487997
    1.01199357E-05    4.41437387
    1.01399355E-05    5.98420715
    1.01599353E-05    10.2691793
    1.01799351E-05    12.1459360
    1.01999349E-05    16.1258430
    1.02199347E-05    18.2755947
    1.02399345E-05    19.1616478
    1.02599342E-05    18.3947353
    1.02799340E-05    19.0501461
    1.02999338E-05    18.4989376
    1.03199336E-05    18.9584408
    1.03399334E-05    18.5829849
    1.03599332E-05    18.8817673
    1.03799330E-05    18.6478348
    1.03999328E-05    18.8213406
    1.04199326E-05    18.7090969
    1.04399323E-05    18.7659817
    1.04599321E-05    18.7590694
    1.04799319E-05    18.7207222
    1.04999317E-05    18.8007736
    1.05199315E-05    18.6829128
    1.05399313E-05    18.8329678
    1.05599311E-05    18.6526299
    1.05799309E-05    18.8599377
    1.05999306E-05    18.6302490
    1.06199304E-05    18.8807526
    1.06399302E-05    18.6121502
    1.06599300E-05    18.8951550
    1.06799298E-05    18.5988140
    1.06999296E-05    18.8872566
