 time conductor_1 conductor_2
    3.99999998E-11    0.00000000    0.00000000
    7.99999997E-11    0.00000000    0.00000000
    1.19999996E-10    0.00000000    0.00000000
    1.59999999E-10    0.00000000    0.00000000
    2.00000003E-10    0.00000000    0.00000000
    2.39999992E-10    0.00000000    0.00000000
    2.79999995E-10    0.00000000    0.00000000
    3.19999999E-10    0.00000000    0.00000000
    3.60000002E-10    0.00000000    0.00000000
    4.00000005E-10    0.00000000    0.00000000
    4.40000009E-10    0.00000000    0.00000000
    4.79999984E-10    0.00000000    0.00000000
    5.19999988E-10    0.00000000    0.00000000
    5.59999991E-10    0.00000000    0.00000000
    5.99999994E-10    0.00000000    0.00000000
    6.39999997E-10    0.00000000    0.00000000
    6.80000001E-10    0.00000000    0.00000000
    7.20000004E-10    0.00000000    0.00000000
    7.60000007E-10    0.00000000    0.00000000
    8.00000011E-10    0.00000000    0.00000000
    8.40000014E-10    0.00000000    0.00000000
    8.80000017E-10    0.00000000    0.00000000
    9.20000021E-10    0.00000000    0.00000000
    9.59999968E-10    0.00000000    0.00000000
    9.99999972E-10    0.00000000    0.00000000
    1.03999998E-09    0.00000000    0.00000000
    1.07999998E-09    0.00000000    0.00000000
    1.11999998E-09    0.00000000    0.00000000
    1.15999998E-09    0.00000000    0.00000000
    1.19999999E-09    0.00000000    0.00000000
    1.23999999E-09    0.00000000    0.00000000
    1.27999999E-09    0.00000000    0.00000000
    1.32000000E-09    0.00000000    0.00000000
    1.36000000E-09    0.00000000    0.00000000
    1.40000000E-09    0.00000000    0.00000000
    1.44000001E-09    0.00000000    0.00000000
    1.48000001E-09    0.00000000    0.00000000
    1.52000001E-09    0.00000000    0.00000000
    1.56000002E-09    0.00000000    0.00000000
    1.60000002E-09    0.00000000    0.00000000
    1.64000002E-09    0.00000000    0.00000000
    1.68000003E-09    0.00000000    0.00000000
    1.72000003E-09    0.00000000    0.00000000
    1.76000003E-09    0.00000000    0.00000000
    1.80000004E-09    0.00000000    0.00000000
    1.84000004E-09    0.00000000    0.00000000
    1.87999993E-09    0.00000000    0.00000000
    1.91999994E-09    0.00000000    0.00000000
    1.95999994E-09    0.00000000    0.00000000
    1.99999994E-09    0.00000000    0.00000000
    2.03999995E-09   -1.17588041E-38    3.90893188E-39
    2.07999995E-09   -9.95026839E-37    3.29057076E-37
    2.11999995E-09   -4.23294483E-35    1.39243117E-35
    2.15999996E-09   -1.20691880E-33    3.94873853E-34
    2.19999996E-09   -2.59445298E-32    8.44167823E-33
    2.23999996E-09   -4.48463602E-31    1.45099167E-31
    2.27999997E-09   -6.49237755E-30    2.08856194E-30
    2.31999997E-09   -8.09585898E-29    2.58918200E-29
    2.35999997E-09   -8.87591200E-28    2.82174207E-28
    2.39999998E-09   -8.69053547E-27    2.74601634E-27
    2.43999998E-09   -7.69329326E-26    2.41583460E-26
    2.47999998E-09   -6.21911708E-25    1.94055801E-25
    2.51999999E-09   -4.62864412E-24    1.43495268E-24
    2.55999999E-09   -3.19350521E-23    9.83510204E-24
    2.59999999E-09   -2.05447943E-22    6.28464152E-23
    2.64000000E-09   -1.23860209E-21    3.76284127E-22
    2.68000000E-09   -7.02822974E-21    2.12017458E-21
    2.72000000E-09   -3.76788879E-20    1.12849472E-20
    2.76000001E-09   -1.91490541E-19    5.69320369E-20
    2.80000001E-09   -9.25315873E-19    2.73046892E-19
    2.84000001E-09   -4.26269827E-18    1.24823777E-18
    2.88000002E-09   -1.87659934E-17    5.45223983E-18
    2.92000002E-09   -7.91207454E-17    2.28037830E-17
    2.96000002E-09   -3.20104842E-16    9.15043539E-17
    3.00000003E-09   -1.24495018E-15    3.52899734E-16
    3.04000003E-09   -4.66204944E-15    1.31020666E-15
    3.08000003E-09   -1.68350543E-14    4.68976986E-15
    3.12000004E-09   -5.87029408E-14    1.62060798E-14
    3.16000004E-09   -1.97906809E-13    5.41331337E-14
    3.20000004E-09   -6.45836357E-13    1.74988144E-13
    3.24000005E-09   -2.04226675E-12    5.47996002E-13
    3.28000005E-09   -6.26417104E-12    1.66417119E-12
    3.32000005E-09   -1.86542379E-11    4.90531921E-12
    3.36000006E-09   -5.39793453E-11    1.40460265E-11
    3.40000006E-09   -1.51901158E-10    3.91019474E-11
    3.44000006E-09   -4.16007562E-10    1.05905708E-10
    3.48000007E-09   -1.10955667E-09    2.79261864E-10
    3.52000007E-09   -2.88394508E-09    7.17380488E-10
    3.56000007E-09   -7.30930294E-09    1.79633830E-09
    3.60000008E-09   -1.80742958E-08    4.38696945E-09
    3.64000008E-09   -4.36286491E-08    1.04543965E-08
    3.68000008E-09   -1.02853839E-07    2.43217855E-08
    3.72000009E-09   -2.36922617E-07    5.52641168E-08
    3.75999987E-09   -5.33476680E-07    1.22692299E-07
    3.79999987E-09   -1.17468176E-06    2.66243518E-07
    3.83999987E-09   -2.53035591E-06    5.64906657E-07
    3.87999988E-09   -5.33395223E-06    1.17231957E-06
    3.91999988E-09   -1.10068049E-05    2.38018379E-06
    3.95999988E-09   -2.22405833E-05    4.72913689E-06
