time current
1.456499990000000003e-08 2.085077139999999942e-04
1.459499989999999930e-08 2.099673870000000027e-04
1.462499990000000023e-08 2.112767830000000032e-04
1.465499989999999951e-08 2.124392049999999975e-04
1.468499990000000044e-08 2.134577659999999880e-04
1.471499989999999972e-08 2.143354069999999867e-04
1.474499990000000065e-08 2.150749210000000005e-04
1.477499989999999992e-08 2.156789850000000121e-04
1.480499989999999920e-08 2.161502340000000092e-04
1.483499990000000013e-08 2.164912729999999912e-04
1.486499989999999940e-08 2.167047210000000099e-04
1.489499990000000033e-08 2.167932110000000067e-04
1.492499990000000126e-08 2.167594069999999892e-04
1.495499900000000025e-08 2.166059859999999943e-04
1.498499989999999982e-08 2.163356399999999988e-04
1.501499899999999881e-08 2.159510039999999905e-04
1.504499989999999837e-08 2.154546530000000073e-04
1.507499900000000067e-08 2.148490600000000066e-04
1.510499990000000023e-08 2.141364819999999961e-04
1.513499899999999922e-08 2.133189849999999872e-04
1.516499989999999878e-08 2.123983140000000006e-04
1.519499900000000108e-08 2.113759259999999876e-04
1.522499990000000064e-08 2.102528959999999897e-04
1.525499899999999963e-08 2.090299389999999958e-04
1.528499989999999919e-08 2.077074020000000017e-04
1.531499900000000149e-08 2.062853450000000117e-04
1.534499990000000106e-08 2.047635210000000097e-04
1.537499909999999842e-08 2.031415350000000022e-04
1.540499989999999961e-08 2.014188940000000074e-04
1.543499910000000028e-08 1.995951900000000022e-04
1.546499990000000147e-08 1.976702189999999886e-04
1.549499909999999883e-08 1.956441270000000066e-04
1.552499999999999840e-08 1.935175529999999967e-04
1.555499910000000070e-08 1.912917940000000074e-04
1.558500000000000026e-08 1.889689159999999963e-04
1.561499909999999925e-08 1.865517840000000080e-04
1.564499999999999881e-08 1.840441689999999905e-04
1.567499910000000111e-08 1.814507119999999934e-04
1.570500000000000067e-08 1.787768410000000114e-04
1.573499909999999966e-08 1.760286830000000111e-04
1.576499999999999922e-08 1.732128880000000104e-04
1.579499910000000152e-08 1.703363960000000069e-04
1.582500000000000108e-08 1.674061790000000059e-04
1.585499910000000007e-08 1.644289880000000012e-04
1.588499999999999964e-08 1.614110520000000125e-04
1.591499909999999862e-08 1.583577689999999920e-04
1.594500000000000150e-08 1.552734900000000094e-04
1.597499910000000049e-08 1.521613010000000125e-04
1.600500000000000005e-08 1.490228020000000046e-04
1.603499909999999904e-08 1.458580950000000118e-04
1.606499999999999860e-08 1.426657249999999935e-04
1.609499910000000090e-08 1.394427239999999912e-04
1.612500000000000046e-08 1.361847970000000096e-04
1.615499909999999945e-08 1.328864889999999989e-04
1.618499999999999901e-08 1.295415130000000087e-04
1.621499910000000131e-08 1.261430439999999885e-04
1.624500000000000087e-08 1.226841120000000062e-04
1.627499909999999986e-08 1.191579869999999977e-04
1.630499999999999943e-08 1.155585270000000021e-04
1.633499909999999842e-08 1.118805230000000035e-04
1.636500000000000129e-08 1.081200319999999957e-04
1.639499910000000028e-08 1.042745860000000011e-04
1.642499999999999984e-08 1.003433569999999945e-04
1.645499909999999883e-08 9.632721780000000095e-05
1.648499999999999839e-08 9.222874360000000071e-05
1.651499910000000069e-08 8.805206739999999963e-05
1.654500000000000025e-08 8.380270449999999876e-05
1.657499920000000093e-08 7.948728310000000561e-05
1.660499999999999880e-08 7.511323930000000600e-05
1.663499919999999948e-08 7.068844570000000342e-05
1.666500000000000066e-08 6.622087679999999531e-05
1.669499920000000134e-08 6.171824500000000458e-05
1.672500010000000090e-08 5.718770260000000317e-05
1.675499919999999989e-08 5.263558340000000128e-05
1.678500009999999945e-08 4.806720239999999803e-05
1.681499919999999844e-08 4.348674340000000232e-05
1.684500010000000132e-08 3.889724389999999962e-05
1.687499920000000030e-08 3.430063229999999718e-05
1.690500009999999987e-08 2.969785419999999975e-05
1.693499919999999886e-08 2.508906440000000136e-05
1.696500009999999842e-08 2.047385350000000006e-05
1.699499920000000072e-08 1.585151949999999893e-05
1.702500010000000028e-08 1.122133650000000030e-05
1.705499919999999927e-08 6.582822610000000382e-06
1.708500009999999883e-08 1.935971799999999956e-06
1.711499920000000113e-08 -2.718549469999999984e-06
1.714500010000000069e-08 -7.379269389999999940e-06
1.717499919999999968e-08 -1.204384350000000045e-05
1.720500009999999925e-08 -1.670905289999999880e-05
1.723499920000000154e-08 -2.137087719999999927e-05
1.726500010000000111e-08 -2.602462699999999866e-05
1.729499920000000010e-08 -3.066513450000000329e-05
1.732500009999999966e-08 -3.528697559999999732e-05
1.735499919999999865e-08 -3.988472959999999674e-05
1.738500010000000152e-08 -4.445322339999999920e-05
1.741499920000000051e-08 -4.898777839999999835e-05
1.744500010000000007e-08 -5.348441479999999684e-05
1.747499919999999906e-08 -5.794001119999999750e-05
1.750500009999999862e-08 -6.235241020000000011e-05
1.753499920000000092e-08 -6.672042950000000314e-05
1.756500010000000048e-08 -7.104386170000000049e-05
1.759499919999999947e-08 -7.532332530000000086e-05
1.762500009999999904e-08 -7.956010809999999758e-05
1.765499920000000133e-08 -8.375595639999999504e-05
1.768500010000000090e-08 -8.791279830000000575e-05
1.771499919999999989e-08 -9.203248919999999658e-05
1.774500009999999945e-08 -9.611654239999999495e-05
1.777499930000000012e-08 -1.001658670000000058e-04
1.780500010000000131e-08 -1.041805519999999986e-04
1.783499929999999868e-08 -1.081597069999999997e-04
1.786500009999999986e-08 -1.121013560000000035e-04
1.789499930000000054e-08 -1.160023819999999966e-04
1.792500020000000010e-08 -1.198585889999999944e-04
1.795499929999999909e-08 -1.236647510000000083e-04
1.798500019999999865e-08 -1.274148239999999975e-04
1.801499930000000095e-08 -1.311021190000000050e-04
1.804500020000000051e-08 -1.347195649999999875e-04
1.807499929999999950e-08 -1.382599729999999937e-04
1.810500019999999906e-08 -1.417163149999999981e-04
1.813499930000000136e-08 -1.450819840000000006e-04
1.816500020000000093e-08 -1.483510710000000041e-04
1.819499929999999991e-08 -1.515185139999999876e-04
1.822500019999999948e-08 -1.545802809999999891e-04
1.825499929999999847e-08 -1.575334750000000105e-04
1.828500020000000134e-08 -1.603763230000000077e-04
1.831499930000000033e-08 -1.631081400000000074e-04
1.834500019999999989e-08 -1.657292450000000087e-04
1.837499929999999888e-08 -1.682407749999999952e-04
1.840500019999999844e-08 -1.706445180000000050e-04
1.843499930000000074e-08 -1.729426590000000081e-04
1.846500020000000030e-08 -1.751375240000000073e-04
1.849499929999999929e-08 -1.772313549999999887e-04
1.852500019999999885e-08 -1.792260879999999954e-04
1.855499930000000115e-08 -1.811231629999999928e-04
1.858500020000000072e-08 -1.829233660000000115e-04
1.861499929999999970e-08 -1.846267410000000111e-04
1.864500019999999927e-08 -1.862325730000000026e-04
1.867499930000000157e-08 -1.877394240000000128e-04
1.870500020000000113e-08 -1.891451829999999930e-04
1.873499930000000012e-08 -1.904472589999999963e-04
1.876500019999999968e-08 -1.916427139999999989e-04
1.879499929999999867e-08 -1.927285049999999899e-04
1.882500020000000154e-08 -1.937016790000000051e-04
1.885499930000000053e-08 -1.945596449999999894e-04
1.888500020000000009e-08 -1.953003670000000010e-04
1.891499929999999908e-08 -1.959225479999999911e-04
1.894500019999999865e-08 -1.964258119999999985e-04
1.897499930000000094e-08 -1.968108119999999888e-04
1.900500020000000051e-08 -1.970792950000000018e-04
1.903499940000000118e-08 -1.972340830000000097e-04
1.906500019999999906e-08 -1.972790339999999924e-04
1.909499939999999973e-08 -1.972189199999999911e-04
1.912500029999999930e-08 -1.970592709999999996e-04
1.915499940000000159e-08 -1.968061839999999958e-04
1.918500030000000116e-08 -1.964660620000000088e-04
1.921499940000000015e-08 -1.960453959999999872e-04
1.924499849999999914e-08 -1.955504700000000021e-04
1.927499939999999870e-08 -1.949871659999999958e-04
1.930499850000000100e-08 -1.943607060000000005e-04
1.933499940000000056e-08 -1.936755140000000111e-04
1.936499849999999955e-08 -1.929350550000000057e-04
1.939499939999999911e-08 -1.921417720000000075e-04
1.942499850000000141e-08 -1.912970910000000107e-04
1.945499940000000097e-08 -1.904014350000000054e-04
1.948499849999999996e-08 -1.894543240000000123e-04
1.951499939999999952e-08 -1.884545199999999908e-04
1.954499849999999851e-08 -1.874002049999999955e-04
1.957499940000000138e-08 -1.862891800000000039e-04
1.960499850000000037e-08 -1.851190749999999993e-04
1.963499939999999994e-08 -1.838875180000000000e-04
1.966499849999999893e-08 -1.825923829999999903e-04
1.969499939999999849e-08 -1.812318949999999881e-04
1.972499850000000079e-08 -1.798048179999999993e-04
1.975499940000000035e-08 -1.783105110000000101e-04
1.978499849999999934e-08 -1.767489879999999916e-04
1.981499939999999890e-08 -1.751208910000000079e-04
1.984499850000000120e-08 -1.734274699999999972e-04
1.987499940000000076e-08 -1.716704859999999974e-04
1.990499849999999975e-08 -1.698520939999999897e-04
1.993499939999999931e-08 -1.679747070000000089e-04
1.996499850000000161e-08 -1.660408019999999965e-04
1.999499940000000118e-08 -1.640527919999999870e-04
2.002499850000000016e-08 -1.620128750000000069e-04
2.005499939999999973e-08 -1.599228709999999938e-04
2.008499860000000040e-08 -1.577841319999999934e-04
2.011499940000000159e-08 -1.555974889999999920e-04
2.014499859999999895e-08 -1.533631880000000097e-04
2.017499940000000014e-08 -1.510809670000000089e-04
2.020499860000000082e-08 -1.487500849999999963e-04
2.023499950000000038e-08 -1.463694210000000058e-04
2.026499859999999937e-08 -1.439376649999999866e-04
2.029499949999999893e-08 -1.414533909999999986e-04
2.032499860000000123e-08 -1.389152749999999928e-04
2.035499950000000079e-08 -1.363222690000000096e-04
2.038499859999999978e-08 -1.336737190000000059e-04
2.041499949999999934e-08 -1.309694929999999943e-04
2.044499860000000164e-08 -1.282100710000000083e-04
2.047499950000000120e-08 -1.253966180000000007e-04
2.050499860000000019e-08 -1.225309389999999961e-04
2.053499949999999976e-08 -1.196154840000000031e-04
2.056499859999999874e-08 -1.166532530000000015e-04
2.059499950000000162e-08 -1.136476639999999943e-04
2.062499860000000061e-08 -1.106024209999999941e-04
2.065499950000000017e-08 -1.075213220000000036e-04
2.068499859999999916e-08 -1.044081069999999999e-04
2.071499949999999872e-08 -1.012662610000000031e-04
2.074499860000000102e-08 -9.809884799999999457e-05
2.077499950000000058e-08 -9.490838420000000033e-05
2.080499859999999957e-08 -9.169672560000000387e-05
2.083499949999999913e-08 -8.846499259999999522e-05
2.086499860000000143e-08 -8.521356360000000192e-05
2.089499950000000099e-08 -8.194210389999999529e-05
2.092499859999999998e-08 -7.864964570000000437e-05
2.095499949999999955e-08 -7.533470490000000437e-05
2.098499859999999854e-08 -7.199545509999999383e-05
2.101499950000000141e-08 -6.862991720000000140e-05
2.104499860000000040e-08 -6.523614869999999621e-05
2.107499949999999996e-08 -6.181247590000000093e-05
2.110499859999999895e-08 -5.835770570000000024e-05
2.113499949999999851e-08 -5.487128869999999937e-05
2.116499860000000081e-08 -5.135347600000000326e-05
2.119499950000000037e-08 -4.780543900000000144e-05
2.122499859999999936e-08 -4.422932030000000311e-05
2.125499949999999892e-08 -4.062824880000000260e-05
2.128499869999999960e-08 -3.700628080000000327e-05
2.131499950000000078e-08 -3.336831290000000097e-05
2.134499870000000146e-08 -2.971994039999999900e-05
2.137499949999999934e-08 -2.606727499999999853e-05
2.140499870000000001e-08 -2.241673790000000072e-05
2.143499959999999957e-08 -1.877484100000000072e-05
2.146499869999999856e-08 -1.514796349999999980e-05
2.149499960000000144e-08 -1.154213350000000081e-05
2.152499870000000042e-08 -7.962832570000000429e-06
2.155499959999999999e-08 -4.414829160000000388e-06
2.158499869999999898e-08 -9.020529890000000503e-07
2.161499959999999854e-08 2.572489169999999823e-06
2.164499870000000084e-08 6.006749569999999629e-06
2.167499960000000040e-08 9.399625919999999760e-06
2.170499869999999939e-08 1.275089829999999952e-05
2.173499959999999895e-08 1.606112709999999989e-05
2.176499870000000125e-08 1.933151360000000138e-05
2.179499960000000081e-08 2.256373049999999889e-05
2.182499869999999980e-08 2.575973300000000032e-05
2.185499959999999937e-08 2.892157320000000040e-05
2.188499869999999835e-08 3.205120449999999797e-05
2.191499960000000123e-08 3.515031129999999945e-05
2.194499870000000022e-08 3.822016150000000180e-05
2.197499959999999978e-08 4.126148999999999719e-05
2.200499869999999877e-08 4.427441670000000255e-05
2.203499960000000164e-08 4.725841430000000119e-05
2.206499870000000063e-08 5.021231120000000032e-05
2.209499960000000019e-08 5.313432849999999842e-05
2.212499869999999918e-08 5.602216330000000068e-05
2.215499959999999874e-08 5.887309090000000095e-05
2.218499870000000104e-08 6.168408439999999713e-05
2.221499960000000060e-08 6.445195319999999343e-05
2.224499869999999959e-08 6.717348150000000261e-05
2.227499959999999916e-08 6.984554780000000213e-05
2.230499870000000145e-08 7.246523459999999457e-05
2.233499960000000102e-08 7.502991500000000583e-05
2.236499870000000001e-08 7.753731919999999557e-05
2.239499959999999957e-08 7.998555520000000219e-05
2.242499869999999856e-08 8.237311699999999895e-05
2.245499960000000143e-08 8.469883319999999634e-05
2.248499879999999880e-08 8.696183069999999465e-05
2.251499959999999998e-08 8.916143269999999860e-05
2.254499880000000066e-08 9.129706450000000335e-05
2.257499959999999853e-08 9.336816579999999532e-05
2.260499879999999921e-08 9.537406730000000344e-05
2.263499969999999877e-08 9.731391039999999720e-05
2.266499880000000107e-08 9.918657450000000365e-05
2.269499970000000063e-08 1.009906190000000003e-04
2.272499879999999962e-08 1.027242829999999951e-04
2.275499969999999918e-08 1.043854859999999936e-04
2.278499880000000148e-08 1.059719000000000009e-04
2.281499970000000105e-08 1.074810209999999938e-04
2.284499880000000003e-08 1.089103029999999946e-04
2.287499969999999960e-08 1.102572789999999947e-04
2.290499879999999859e-08 1.115197159999999993e-04
2.293499970000000146e-08 1.126957940000000030e-04
2.296499880000000045e-08 1.137842120000000001e-04
2.299499970000000001e-08 1.147843719999999950e-04
2.302499879999999900e-08 1.156964349999999947e-04
2.305499969999999856e-08 1.165214129999999943e-04
2.308499880000000086e-08 1.172611960000000038e-04
2.311499970000000042e-08 1.179185200000000007e-04
2.314499879999999941e-08 1.184969080000000024e-04
2.317499969999999897e-08 1.190005570000000028e-04
2.320499880000000127e-08 1.194341889999999990e-04
2.323499970000000084e-08 1.198028550000000014e-04
2.326499879999999982e-08 1.201117560000000039e-04
2.329499969999999939e-08 1.203659919999999973e-04
2.332499879999999838e-08 1.205703589999999946e-04
2.335499970000000125e-08 1.207291350000000050e-04
2.338499880000000024e-08 1.208459220000000013e-04
2.341499969999999980e-08 1.209234620000000047e-04
2.344499879999999879e-08 1.209635669999999981e-04
2.347499969999999835e-08 1.209670439999999960e-04
2.350499880000000065e-08 1.209337209999999946e-04
2.353499970000000021e-08 1.208624819999999943e-04
2.356499879999999920e-08 1.207513780000000038e-04
2.359499969999999877e-08 1.205977820000000034e-04
2.362499880000000106e-08 1.203985880000000034e-04
2.365499970000000063e-08 1.201504059999999971e-04
2.368499890000000130e-08 1.198497920000000038e-04
2.371499969999999918e-08 1.194934810000000051e-04
2.374499889999999985e-08 1.190786060000000051e-04
2.377499970000000104e-08 1.186028529999999938e-04
