 time conductor_1 conductor_2
    2.00000003E-10    1.09706762E-05    1.14221521E-05
    4.00000005E-10   -1.26683710E-06    7.16485420E-06
    5.99999994E-10   -4.89320246E-06    6.59268062E-06
    8.00000011E-10    2.19930917E-06    7.72325075E-06
    9.99999972E-10    3.49700736E-06    7.83820542E-06
    1.19999999E-09   -2.17563729E-06    7.24718620E-06
    1.40000000E-09    6.68763823E-05    7.90643389E-06
    1.60000002E-09    4.32528323E-04    1.16335023E-05
    1.80000004E-09    1.30518118E-03    1.96828278E-05
    1.99999994E-09    2.56720884E-03    3.10665891E-05
    2.19999996E-09    3.79431061E-03    4.20524193E-05
    2.39999998E-09    4.75292932E-03    5.04160998E-05
    2.59999999E-09    5.65604959E-03    5.86416863E-05
    2.80000001E-09    6.74279500E-03    6.96702846E-05
    3.00000003E-09    7.89250340E-03    8.18090120E-05
    3.20000004E-09    8.90632905E-03    9.15427081E-05
    3.40000006E-09    9.87162348E-03    9.89150794E-05
    3.60000008E-09    1.09455390E-02    1.06353662E-04
    3.79999987E-09    1.20372614E-02    1.14462389E-04
    3.99999989E-09    1.29836574E-02    1.22308353E-04
    4.19999990E-09    1.37894601E-02    1.29715147E-04
    4.39999992E-09    1.44553343E-02    1.36697796E-04
    4.59999994E-09    1.48455165E-02    1.42762292E-04
    4.79999995E-09    1.49665829E-02    1.48386680E-04
    4.99999997E-09    1.51140131E-02    1.54838024E-04
    5.19999999E-09    1.55101977E-02    1.61703269E-04
    5.40000000E-09    1.60178058E-02    1.67199862E-04
    5.60000002E-09    1.63979921E-02    1.71170090E-04
    5.80000004E-09    1.66504644E-02    1.75125839E-04
    6.00000005E-09    1.69352647E-02    1.79582537E-04
    6.20000007E-09    1.73181370E-02    1.83833225E-04
    6.40000009E-09    1.77341793E-02    1.87631202E-04
    6.60000010E-09    1.81232579E-02    1.90898281E-04
    6.80000012E-09    1.85275301E-02    1.92917316E-04
    7.00000014E-09    1.90725811E-02    1.93560263E-04
    7.20000015E-09    1.98392086E-02    1.93734246E-04
    7.40000017E-09    2.07563527E-02    1.93431551E-04
    7.59999974E-09    2.16817297E-02    1.91484593E-04
    7.79999976E-09    2.25551166E-02    1.88062797E-04
    7.99999977E-09    2.33786441E-02    1.84864009E-04
    8.19999979E-09    2.41308007E-02    1.82260745E-04
    8.39999981E-09    2.48437170E-02    1.78859525E-04
    8.59999982E-09    2.56506205E-02    1.74076777E-04
    8.79999984E-09    2.65807342E-02    1.68612387E-04
    8.99999986E-09    2.74486002E-02    1.62620127E-04
    9.19999987E-09    2.81347856E-02    1.55811911E-04
    9.39999989E-09    2.87900902E-02    1.48745865E-04
    9.59999991E-09    2.95462757E-02    1.41929893E-04
    9.79999992E-09    3.02431118E-02    1.34712784E-04
    9.99999994E-09    3.06954999E-02    1.26719271E-04
    1.02000000E-08    3.10209505E-02    1.18768017E-04
    1.04000000E-08    3.14440988E-02    1.10994384E-04
    1.06000000E-08    3.19708958E-02    1.02063517E-04
    1.08000000E-08    3.24909128E-02    9.13516706E-05
    1.10000000E-08    3.30094881E-02    7.97759058E-05
    1.12000000E-08    3.35621834E-02    6.78180877E-05
    1.14000001E-08    3.40777598E-02    5.49826036E-05
    1.16000001E-08    3.45143341E-02    4.13616617E-05
    1.18000001E-08    3.49766836E-02    2.73846254E-05
    1.20000001E-08    3.55562270E-02    1.22951797E-05
    1.22000001E-08    3.61958332E-02   -4.82139967E-06
    1.24000001E-08    3.68160531E-02   -2.32450457E-05
    1.26000002E-08    3.74488682E-02   -4.20357901E-05
    1.28000002E-08    3.81684303E-02   -6.19924613E-05
    1.30000002E-08    3.89752910E-02   -8.40545617E-05
    1.32000002E-08    3.97877619E-02   -1.07285960E-04
    1.34000002E-08    4.05109599E-02   -1.30468936E-04
    1.36000002E-08    4.11338396E-02   -1.54075955E-04
    1.38000003E-08    4.17631753E-02   -1.78992632E-04
    1.40000003E-08    4.24932688E-02   -2.05026328E-04
    1.42000003E-08    4.32663560E-02   -2.31942642E-04
    1.44000003E-08    4.39714454E-02   -2.60154600E-04
    1.46000003E-08    4.46243882E-02   -2.89518386E-04
    1.48000003E-08    4.52978276E-02   -3.19231360E-04
    1.49999995E-08    4.59512249E-02   -3.49324138E-04
    1.51999995E-08    4.65142466E-02   -3.80555051E-04
    1.53999995E-08    4.70480733E-02   -4.12913621E-04
    1.55999995E-08    4.76304181E-02   -4.45854908E-04
